k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,566,280,564,2,0,12.1667,,,7.24985,12.1528
1,572,274,570,2,73,11.6667,11.8333,-0.166667,6.98807,11.6969
2,578,268,576,2,143,11.5,11.3333,0.166667,7.01422,11.1106
3,584,262,582,2,212,13.1667,12.3333,0.833333,8.6411,10.8011
4,590,256,588,2,291,13,13.1667,-0.166667,9.11007,10.2494
5,596,250,594,2,369,13,13,0,9.36295,10.0928
6,602,244,600,2,447,12.6667,12.6667,0,9.75758,9.22798
7,608,238,606,2,523,12.1667,12.8333,-0.666667,6.89084,8.69577
8,614,232,612,2,596,12.3333,12.6667,-0.333333,6.44789,8.22056
9,620,226,618,2,670,12.1667,12.1667,0,6.62849,7.77234
10,626,220,624,2,743,11.6667,11.8333,-0.166667,6.82744,7.40674
11,632,214,630,2,813,11.6667,11.8333,-0.166667,6.98139,7.01915
12,638,208,636,2,883,11.3333,12.1667,-0.833333,6.31984,6.63286
13,644,202,642,2,951,12,11.8333,0.166667,6.67581,6.23195
14,650,196,648,2,1023,12.1667,11.5,0.666667,7.39338,5.87952
15,656,190,654,2,1096,12,11.8333,0.166667,8.19266,5.43232
16,662,184,660,2,1168,12.1667,12.1667,0,7.60037,5.11159
17,668,178,666,2,1241,12.3333,12.3333,0,6.82171,4.79267
18,674,172,672,2,1315,12.3333,12.1667,0.166667,7.05425,4.45039
19,680,166,678,2,1389,12,12,0,7.65479,4.10112
20,686,160,684,2,1461,12,12,0,7.89441,3.79488
21,692,154,690,2,1533,12,12,0,7.19795,3.4949
22,698,148,696,2,1605,12.3333,12.1667,0.166667,7.30964,3.2129
23,704,142,702,2,1679,12.3333,12.1667,0.166667,6.86641,2.93014
24,710,136,708,2,1753,12.1667,12.3333,-0.166667,6.93723,2.66841
25,716,130,714,2,1826,12.5,12.5,0,6.95423,2.44085
26,722,124,720,2,1901,12.1667,12.1667,0,6.46267,2.19098
27,728,118,726,2,1974,12.3333,12,0.333333,6.85915,1.98821
28,734,112,726,8,2048,12.3333,12.3333,0,7.26319,1.76867
29,740,106,726,14,2122,12.1667,12.3333,-0.166667,7.18285,1.57196
30,746,100,726,20,2195,11.6667,12,-0.333333,7.07154,1.37115
31,752,94,726,26,2265,11.8333,11.8333,0,7.29833,1.19621
32,758,88,726,32,2336,11.6667,12.1667,-0.5,7.0882,1.04426
33,764,82,762,2,2406,12.3333,12.1667,0.166667,7.2801,0.921827
34,770,76,768,2,2480,12.3333,12.1667,0.166667,7.08547,0.749775
35,776,70,774,2,2554,12,12.1667,-0.166667,7.22682,0.624775
36,782,64,780,2,2626,11.8333,12,-0.166667,7.67243,0.511515
37,788,58,786,2,2697,11.6667,11.6667,0,8.39657,0.402941
38,794,52,792,2,2767,11.6667,11.8333,-0.166667,8.12508,0.309873
39,800,46,798,2,2837,11.8333,11.8333,0,8.12831,0.230893
40,806,40,804,2,2908,12,12.1667,-0.166667,7.71232,0.160746
41,812,34,810,2,2980,12.1667,12.1667,0,7.34708,0.105775
42,818,28,816,2,3053,12.3333,12.1667,0.166667,7.14995,0.0608801
43,824,22,822,2,3127,12.1667,12.1667,0,7.51317,0.0280137
44,830,16,828,2,3200,12.1667,12.1667,0,7.59274,0.00786883
45,836,10,834,2,3273,12.1667,12.1667,0,7.53317,0.00114133
46,842,4,840,2,3346,12,12,0,4.88449,3.6417e-05
