k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,566,280,564,2,0,12.4916,,,7.85275,0.22576
1,572,274,570,2,74.9495,12.4916,12.4916,0,8.46842,0.213133
2,578,268,576,2,149.899,12.1835,12.1835,0,8.33811,0.186814
3,584,262,582,2,223,12.5,12.5,0,7.39375,0.184525
4,590,256,588,2,298,12.5,12.5,0,8.17986,0.173411
5,596,250,594,2,373,12.5,12.5,0,8.12886,0.173913
6,602,244,600,2,448,12.1667,12.3333,-0.166667,8.79296,0.170142
7,608,238,606,2,521,11.3333,12.5,-1.16667,5.52231,0.166341
8,614,232,612,2,589,11.8333,12,-0.166667,5.68121,0.138138
9,620,226,618,2,660,11.6667,11.6667,0,5.68055,0.132742
10,626,220,624,2,730,14.1667,14.1667,0,10.4513,0.124787
11,632,214,630,2,815,11.8333,11.8333,0,7.27228,0.116786
12,638,208,636,2,886,12.0997,12.5,-0.400341,7.74888,0.111927
13,644,202,642,2,958.598,12.4003,12.4003,0,7.40311,0.114234
14,650,196,648,2,1033,12.3333,12.3333,0,7.08141,0.103543
15,656,190,654,2,1107,12.6667,12.1667,0.5,8.89559,0.0962621
16,662,184,660,2,1183,12.3984,12.3984,0,7.73119,0.0837872
17,668,178,666,2,1257.39,12.4349,12.4349,0,6.93842,0.0778187
18,674,172,672,2,1332,13.5,13.5,0,9.26304,0.0727386
19,680,166,678,2,1413,11.8333,11.6667,0.166667,6.92202,0.0674797
20,686,160,684,2,1484,11.3333,11.3333,0,6.51049,0.0600608
21,692,154,690,2,1552,11.6667,11.5,0.166667,6.36161,0.0551486
22,698,148,696,2,1622,11.5,11.6667,-0.166667,5.83365,0.0510947
23,704,142,702,2,1691,11.6667,11.3333,0.333333,5.78462,0.0491921
24,710,136,708,2,1761,11.5,11.8333,-0.333333,5.81378,0.0417982
25,716,130,714,2,1830,11.8333,11.8333,0,5.84369,0.0380179
26,722,124,720,2,1901,13.5,13.5,0,8.51573,0.0347013
27,728,118,726,2,1982,13.1667,13.1667,0,8.36908,0.032053
28,734,112,726,8,2061,12.1667,12.3333,-0.166667,6.40598,0.0285368
29,740,106,726,14,2134,11.1667,11.6667,-0.5,5.56246,0.0248138
30,746,100,726,20,2201,11.3768,11.3768,0,6.55132,0.0261855
31,752,94,726,26,2269.26,11.2899,11.2899,0,6.36319,0.0180283
32,758,88,726,32,2337,11.3333,11.8333,-0.5,6.52474,0.0158543
33,764,82,762,2,2405,11.8333,11.6667,0.166667,6.41081,0.0137839
34,770,76,768,2,2476,11.5,11.5,0,5.66319,0.0115936
35,776,70,774,2,2545,12.5,12.5,0,7.01932,0.00920108
36,782,64,780,2,2620,12.5,12.5,0,8.25527,0.00802471
37,788,58,786,2,2695,12.1667,12.1667,0,8.75892,0.00606163
38,794,52,792,2,2768,11.8333,11.8333,0,8.45259,0.00449188
39,800,46,798,2,2839,11.9589,11.9589,0,8.39127,0.00317733
40,806,40,804,2,2910.75,11.8745,11.8745,0,7.44046,0.00241021
41,812,34,810,2,2982,12.1667,12.1667,0,7.3386,0.00140383
42,818,28,816,2,3055,12.3333,12.3333,0,7.15503,0.00083975
43,824,22,822,2,3129,12.3333,12.3333,0,7.21665,0.000481167
44,830,16,828,2,3203,11.8333,11.8333,0,6.98981,0.000230959
45,836,10,834,2,3274,12,12,0,7.22661,9.275e-05
46,842,4,840,2,3346,11.8872,11.8872,0,4.74941,1.9834e-05
