k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,2184,168,2184,0,0,12.3333,,,7.97376,15.2242
1,2190,162,2190,0,74,12.3333,12.5,-0.166667,7.21757,13.9863
2,2196,156,2196,0,148,12.1667,12.1667,0,6.99979,12.9755
3,2202,150,2202,0,221,12,12.3333,-0.333333,6.62547,11.8947
4,2208,144,2208,0,293,11.5,11.5,0,6.50662,10.8083
5,2214,138,2214,0,362,11.3333,11.3333,0,6.47619,9.41016
6,2220,132,2220,0,430,12,12,0,6.00771,8.64413
7,2226,126,2226,0,502,11.8333,11.5,0.333333,7.03951,7.85447
8,2232,120,2232,0,573,11.8333,12,-0.166667,6.82861,7.00779
9,2238,114,2238,0,644,11.6667,11.5,0.166667,6.751,6.33198
10,2244,108,2244,0,714,11.8333,11.6667,0.166667,7.00871,5.57174
11,2250,102,2250,0,785,11.8333,11.8333,0,7.33505,4.95623
12,2256,96,2256,0,856,11.5,12.3333,-0.833333,5.53718,4.3464
13,2262,90,2262,0,925,12.3333,11.5,0.833333,7.11236,3.85594
14,2268,84,2268,0,999,11.6667,11.5,0.166667,7.13851,3.26535
15,2274,78,2274,0,1069,11.5,11.5,0,7.20898,2.80958
16,2280,72,2280,0,1138,11.5,11.6667,-0.166667,7.57986,2.36086
17,2286,66,2286,0,1207,11.8333,11.6667,0.166667,7.10328,1.98528
18,2292,60,2292,0,1278,11.6667,11.8333,-0.166667,7.31384,1.564
19,2298,54,2298,0,1348,11.3333,11.1667,0.166667,7.49545,1.23723
20,2304,48,2304,0,1416,11.3333,11.3333,0,7.05326,0.962432
21,2310,42,2310,0,1484,11.3333,11.5,-0.166667,6.47235,0.714582
22,2316,36,2316,0,1552,11.1667,11.1667,0,6.25197,0.506762
23,2322,30,2322,0,1619,11.5,11.6667,-0.166667,6.16027,0.328015
24,2328,24,2328,0,1688,11.5,10.8333,0.666667,5.83717,0.184586
25,2334,18,2334,0,1757,10,10.5,-0.5,6.32618,0.0793444
26,2340,12,2340,0,1817,11.6667,11.5,0.166667,5.88972,0.0205302
27,2346,6,2346,0,1887,11.1667,11.1667,0,7.4185,0.000468333
