k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,6,280,6,0,0,11.3333,,,6.80005,0.267425
1,12,274,6,6,68,11.8333,11.3333,0.5,6.96209,0.203725
2,18,268,6,12,139,11.6667,12.1667,-0.5,6.88754,0.2109
3,24,262,24,0,209,11.6667,11.6667,0,6.53122,0.215761
4,30,256,30,0,279,11.5,11.5,0,5.87014,0.193758
5,36,250,36,0,348,10.5,10.5,0,4.43528,0.185009
6,42,244,36,6,411,10.3333,10.3333,0,4.26895,0.179577
7,48,238,48,0,473,11.6667,12.3333,-0.666667,6.75233,0.169091
8,54,232,48,6,543,11.6667,11.6667,0,6.55808,0.151687
9,60,226,60,0,613,11.5,11.5,0,6.42656,0.172941
10,66,220,66,0,682,11.3333,11.3333,0,6.30631,0.139385
11,72,214,72,0,750,11.5,11.5,0,6.84463,0.125149
12,78,208,78,0,819,11.5,11.5,0,6.88665,0.1226
13,84,202,78,6,888,11.6667,11.6667,0,7.58927,0.120776
14,90,196,90,0,958,12.6667,12.6667,0,9.36139,0.113552
15,96,190,90,6,1034,12.2486,12.2486,0,8.277,0.10648
16,102,184,102,0,1107.49,12.4181,12.4181,0,7.93359,0.0897033
17,108,178,108,0,1182,12.6667,12.6667,0,7.67062,0.085539
18,114,172,114,0,1258,12.3333,12.3333,0,6.90914,0.0772118
19,120,166,120,0,1332,13.5,13.5,0,8.77404,0.0737477
20,126,160,126,0,1413,12.5,12.5,0,7.23991,0.0667488
21,132,154,132,0,1488,12.6667,12.6667,0,7.94697,0.0591307
22,138,148,138,0,1564,12.3333,12.3333,0,7.44401,0.0538267
23,144,142,138,6,1638,12,11.8333,0.166667,6.26901,0.0526296
24,150,136,150,0,1710,11.6667,11.6667,0,6.37992,0.0460817
25,156,130,156,0,1780,11.8333,11.8333,0,6.77169,0.0407722
26,162,124,162,0,1851,12,12,0,6.60732,0.0350893
27,168,118,168,0,1923,11.3333,11.5,-0.166667,5.87461,0.0316542
28,174,112,174,0,1991,11.6667,11.6667,0,6.24286,0.0285883
29,180,106,180,0,2061,12.5,12.5,0,7.82723,0.025594
30,186,100,180,6,2136,13.1667,13.1667,0,9.72527,0.0218754
31,192,94,180,12,2215,13.1667,13.1667,0,10.4107,0.0194303
32,198,88,180,18,2294,12.6667,12.3333,0.333333,9.36929,0.0160147
33,204,82,180,24,2370,12.8333,12.3571,0.476203,9.894,0.0138417
34,210,76,180,30,2447,12.1667,12.1667,0,7.70304,0.0116502
35,216,70,180,36,2520,12.8333,12.8333,0,8.90322,0.00939737
36,222,64,222,0,2597,12.2567,12.2567,0,8.79349,0.00796262
37,228,58,228,0,2670.54,12.41,12.41,0,8.56328,0.00608025
38,234,52,234,0,2745,13,12,1,9.98675,0.00462496
39,240,46,240,0,2823,13,13,0,9.96575,0.00363567
40,246,40,246,0,2901,12.6667,12.6667,0,8.99295,0.00254554
41,252,34,252,0,2977,12.5,12.5,0,8.94689,0.00148492
42,258,28,258,0,3052,12.8333,12.8333,0,9.91211,0.00106975
43,264,22,264,0,3129,12.5,12.5,0,8.41972,0.000478
44,270,16,270,0,3204,11.6667,11.8333,-0.166667,7.24989,0.000230583
45,276,10,276,0,3274,12,12,0,7.3368,0.000102458
46,282,4,282,0,3346,11.8872,11.8872,0,4.74941,1.8917e-05
