k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,6,280,6,0,0,12.1667,,,8.29223,9.40007
1,12,274,6,6,73,12.3333,12,0.333333,7.82822,9.33822
2,18,268,6,12,147,12.1667,12.8333,-0.666667,7.87142,8.70917
3,24,262,24,0,220,12,12.3333,-0.333333,7.07471,8.30916
4,30,256,30,0,292,12,11.8333,0.166667,6.70514,8.00797
5,36,250,36,0,364,12.1667,12,0.166667,7.56633,7.58047
6,42,244,36,6,437,12.1667,12.1667,0,7.31513,7.27149
7,48,238,48,0,510,11.8333,11.6667,0.166667,7.46722,6.8634
8,54,232,48,6,581,12.1667,12,0.166667,7.15182,6.55328
9,60,226,60,0,654,12.1667,12,0.166667,7.59212,6.17368
10,66,220,66,0,727,11.8333,12.1667,-0.333333,7.84186,5.901
11,72,214,72,0,798,12,12.1667,-0.166667,7.69174,5.52593
12,78,208,78,0,870,11.6667,11.8333,-0.166667,7.61561,5.16664
13,84,202,78,6,940,11.6667,11.6667,0,7.73048,4.89116
14,90,196,90,0,1010,12,11.5,0.5,7.99466,4.5714
15,96,190,90,6,1082,12.3333,12,0.333333,7.50564,4.3773
16,102,184,102,0,1156,12,12,0,7.08317,4.09626
17,108,178,108,0,1228,12,12.1667,-0.166667,6.89188,3.77014
18,114,172,114,0,1300,12,12.1667,-0.166667,6.42889,3.49068
19,120,166,120,0,1372,12.1667,12.1667,0,6.87965,3.21902
20,126,160,126,0,1445,12.3333,12.1667,0.166667,7.72537,2.97362
21,132,154,132,0,1519,12.3333,12.3333,0,7.86391,2.75601
22,138,148,138,0,1593,12.5,12.5,0,7.53791,2.5365
23,144,142,138,6,1668,12.1667,12.1667,0,7.65245,2.34893
24,150,136,150,0,1741,12.1667,12.1667,0,7.21618,2.11746
25,156,130,156,0,1814,12.3333,12.1667,0.166667,7.79861,1.92825
26,162,124,162,0,1888,12.3333,12.1667,0.166667,8.3288,1.73656
27,168,118,168,0,1962,12.5,12.5,0,7.64897,1.55867
28,174,112,174,0,2037,12.5,12.5,0,7.81929,1.3996
29,180,106,180,0,2112,12.1667,12.3333,-0.166667,9.03846,1.2561
30,186,100,180,6,2185,12.3333,12.3333,0,8.78041,1.0829
31,192,94,180,12,2259,12.5,12,0.5,8.98327,0.950481
32,198,88,180,18,2334,12,11.8333,0.166667,8.17691,0.817134
33,204,82,180,24,2406,12.1667,11.8333,0.333333,8.15845,0.694972
34,210,76,180,30,2479,12.3333,11.6667,0.666667,8.04556,0.583556
35,216,70,180,36,2553,11.8333,11.5,0.333333,7.39543,0.481678
36,222,64,222,0,2624,12,11.8333,0.166667,7.83298,0.39351
37,228,58,228,0,2696,12,11.8333,0.166667,8.09109,0.311484
38,234,52,234,0,2768,11.8333,12,-0.166667,8.17103,0.239237
39,240,46,240,0,2839,12,12,0,7.85555,0.177506
40,246,40,246,0,2911,12,12,0,7.58458,0.119331
41,252,34,252,0,2983,11.6667,12,-0.333333,7.41955,0.0780872
42,258,28,258,0,3053,12.1667,12,0.166667,8.55515,0.0447347
43,264,22,264,0,3126,12.1667,12.1667,0,7.82852,0.019876
44,270,16,270,0,3199,12.1667,12.1667,0,7.84255,0.00500246
45,276,10,276,0,3272,12.1667,12.1667,0,7.64644,0.00107346
46,282,4,282,0,3345,12.25,12.25,0,5.19716,3.0459e-05
