k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,2856,168,2856,0,0,11.3333,,,6.10166,14.3637
1,2862,162,2862,0,68,12.5,11.5,1,8.26641,13.1934
2,2868,156,2868,0,143,12.6667,12.8333,-0.166667,7.47124,12.188
3,2874,150,2874,0,219,12.6667,12.3333,0.333333,8.46412,11.18
4,2880,144,2880,0,295,12.1667,12.6667,-0.5,7.63107,10.3586
5,2886,138,2886,0,368,12,11.6667,0.333333,7.25702,9.3494
6,2892,132,2892,0,440,11.6667,11.6667,0,6.41029,8.517
7,2898,126,2898,0,510,11.1667,11.3333,-0.166667,5.90703,7.92856
8,2904,120,2904,0,577,11.5,11.3333,0.166667,6.51258,7.02391
9,2910,114,2910,0,646,11.3333,11.6667,-0.333333,6.38035,6.32449
10,2916,108,2916,0,714,12.1667,11.8333,0.333333,6.8624,5.55191
11,2922,102,2922,0,787,12.1667,12,0.166667,7.37005,4.97396
12,2928,96,2928,0,860,12.1667,12.5,-0.333333,6.91526,4.3678
13,2934,90,2934,0,933,12.1667,12.3333,-0.166667,7.26865,3.84088
14,2940,84,2940,0,1006,12.1667,12.1667,0,7.3949,3.28692
15,2946,78,2946,0,1079,11.8333,11.6667,0.166667,7.02269,2.8034
16,2952,72,2952,0,1150,12.3333,12.1667,0.166667,6.60731,2.3799
17,2958,66,2958,0,1224,11.5,11.5,0,6.25078,1.95698
18,2964,60,2964,0,1293,11,11.1667,-0.166667,5.66525,1.57276
19,2970,54,2970,0,1359,11.1667,10.8333,0.333333,5.95478,1.2292
20,2976,48,2976,0,1426,11,11.1667,-0.166667,5.45623,0.954706
21,2982,42,2982,0,1492,11.1667,11,0.166667,5.25873,0.712274
22,2988,36,2988,0,1559,11,10.8333,0.166667,5.68528,0.505396
23,2994,30,2994,0,1625,10.6667,10.5,0.166667,5.41762,0.31716
24,3000,24,3000,0,1689,11.3333,10.1667,1.16667,6.77212,0.181706
25,3006,18,3006,0,1757,10.5,11.1667,-0.666667,6.77156,0.0800733
26,3012,12,3012,0,1820,11.1667,10.8333,0.333333,5.67217,0.0195712
27,3018,6,3018,0,1887,11.1667,11.1667,0,6.2902,0.000482875
