k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,1344,168,1344,0,0,11.5,,,7.23465,13.8914
1,1350,162,1350,0,69,11.5,12,-0.5,6.91101,12.9256
2,1356,156,1356,0,138,12.8333,11.8333,1,9.03578,11.6693
3,1362,150,1362,0,215,12.3333,12,0.333333,9.41732,10.9095
4,1368,144,1368,0,289,11.5,12.5,-1,7.39323,9.97715
5,1374,138,1374,0,358,11.6667,11.5,0.166667,7.98047,9.14922
6,1380,132,1380,0,428,11.1667,11.8333,-0.666667,6.79173,8.37938
7,1386,126,1386,0,495,11.8333,11.5,0.333333,7.18647,7.5615
8,1392,120,1392,0,566,12.1667,11.8333,0.333333,7.95797,6.84565
9,1398,114,1398,0,639,11.6667,12,-0.333333,7.11561,6.10545
10,1404,108,1404,0,709,11.5,11.6667,-0.166667,6.69452,5.54084
11,1410,102,1410,0,778,11.5,11.8333,-0.333333,6.96957,4.86709
12,1416,96,1416,0,847,11.5,11.6667,-0.166667,6.23128,4.26222
13,1422,90,1422,0,916,11.6667,11.6667,0,6.41952,3.71524
14,1428,84,1428,0,986,11.8333,11.6667,0.166667,6.71822,3.21254
15,1434,78,1434,0,1057,11.5,11.6667,-0.166667,6.35172,2.75529
16,1440,72,1440,0,1126,12.3333,11.3333,1,8.24484,217.427
17,1446,66,1446,0,1200,11.6667,12,-0.333333,7.65583,1.77003
18,1452,60,1452,0,1270,11.3333,11.3333,0,6.831,1.46743
19,1458,54,1458,0,1338,10.6667,10.6667,0,7.14231,1.15757
20,1464,48,1464,0,1402,10.8333,10.8333,0,7.20495,0.895778
21,1470,42,1470,0,1467,11.5,11.1667,0.333333,6.70194,0.688672
22,1476,36,1476,0,1536,12,11.8333,0.166667,6.8471,0.628423
23,1482,30,1482,0,1608,12.1667,11.5,0.666667,7.59869,0.321779
24,1488,24,1488,0,1681,11.3333,11.6667,-0.333333,6.76139,0.177736
25,1494,18,1494,0,1749,11.8333,11.3333,0.5,6.03445,0.080153
26,1500,12,1500,0,1820,11.1667,11,0.166667,6.62355,0.0190935
27,1506,6,1506,0,1887,11.1667,11.1667,0,5.72424,0.000419875
