k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,1344,168,1344,0,0,12.4916,,,9.19665,0.508418
1,1350,162,1350,0,74.9495,12.4916,12.4916,0,8.89234,0.448529
2,1356,156,1356,0,149.899,12.6835,12.6835,0,8.73655,0.357241
3,1362,150,1362,0,226,11.6667,11.8333,-0.166667,7.74692,0.314067
4,1368,144,1368,0,296,12.4905,12.4905,0,9.38976,0.291105
5,1374,138,1374,0,370.943,12.4916,12.4916,0,9.80314,0.266335
6,1380,132,1380,0,445.892,12.518,12.518,0,8.93786,0.236648
7,1386,126,1386,0,521,12.5,12.5,0,7.63265,0.22014
8,1392,120,1392,0,596,11.8333,11.8333,0,7.11424,0.184722
9,1398,114,1398,0,667,12.3333,12.3333,0,8.12736,0.167148
10,1404,108,1404,0,741,12.5,11.6667,0.833333,7.73301,0.112824
11,1410,102,1410,0,816,12.5,13.3333,-0.833333,8.61993,0.0940971
12,1416,96,1416,0,891,11.6667,11.6667,0,6.21778,0.0840393
13,1422,90,1422,0,961,11.6667,12,-0.333333,6.43053,0.0733112
14,1428,84,1428,0,1031,10.6667,10.6667,0,4.95329,0.0586079
15,1434,78,1434,0,1095,11.6667,11.6667,0,6.54804,0.0496171
16,1440,72,1440,0,1165,11.6667,11.6667,0,7.14057,0.0404293
17,1446,66,1446,0,1235,12.4863,12.1667,0.319636,8.59824,0.0343641
18,1452,60,1452,0,1309.92,10.6509,10.6509,0,6.39782,0.0254687
19,1458,54,1458,0,1373.82,9.99326,9.99326,0,6.01093,0.0204457
20,1464,48,1464,0,1433.78,9.99326,9.99326,0,5.4355,0.0164051
21,1470,42,1470,0,1493.74,9.99326,9.99326,0,4.5665,0.0128122
22,1476,36,1476,0,1553.7,10.883,10.0497,0.833333,5.1486,0.00977533
23,1482,30,1482,0,1619,12.5,10.8333,1.66667,7.88695,0.00726975
24,1488,24,1488,0,1694,11.1667,11.1667,0,6.48293,0.00404596
25,1494,18,1494,0,1761,11.8013,11.8013,0,6.18572,0.00192238
26,1500,12,1500,0,1831.81,10.3654,9.99326,0.372149,5.4388,0.000843125
27,1506,6,1506,0,1894,10.0057,10.0057,0,4.03509,0.000226833
