k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,1512,168,1512,0,0,11.6667,,,7.13247,14.6286
1,1518,162,1518,0,70,11.1667,11.5,-0.333333,6.35192,13.6909
2,1524,156,1524,0,137,11.3333,11.3333,0,5.75476,12.6659
3,1530,150,1530,0,205,11.6667,11,0.666667,7.0258,11.8363
4,1536,144,1536,0,275,11,11.6667,-0.666667,6.19908,10.8023
5,1542,138,1542,0,341,11,10.8333,0.166667,6.42883,9.78226
6,1548,132,1548,0,407,11.3333,11.1667,0.166667,7.68376,9.0373
7,1554,126,1554,0,475,10.8333,11,-0.166667,7.9066,8.19303
8,1560,120,1560,0,540,11.8333,12.1667,-0.333333,7.53777,7.46419
9,1566,114,1566,0,611,11.6667,11.6667,0,6.17316,6.71564
10,1572,108,1572,0,681,11.8333,11.8333,0,6.61944,5.98936
11,1578,102,1578,0,752,12,12,0,6.88305,5.28124
12,1584,96,1584,0,824,12.1667,12,0.166667,6.43116,4.67526
13,1590,90,1590,0,897,12,11.8333,0.166667,6.91397,4.02538
14,1596,84,1596,0,969,12.1667,12,0.166667,7.48821,3.50253
15,1602,78,1602,0,1042,11.6667,12,-0.333333,6.21869,2.98342
16,1608,72,1608,0,1112,11.8333,11.5,0.333333,7.75587,2.58247
17,1614,66,1614,0,1183,11.6667,12,-0.333333,7.81429,2.08065
18,1620,60,1620,0,1253,11.5,11.6667,-0.166667,7.63815,1.72647
19,1626,54,1626,0,1322,11.6667,11.3333,0.333333,8.51719,1.34599
20,1632,48,1632,0,1392,11.6667,11.6667,0,8.24586,1.03668
21,1638,42,1638,0,1462,11.6667,11.8333,-0.166667,6.24764,0.775394
22,1644,36,1644,0,1532,12,11.8333,0.166667,6.50456,0.548249
23,1650,30,1650,0,1604,11.6667,11.6667,0,6.6136,0.352205
24,1656,24,1656,0,1674,11.3333,11.1667,0.166667,6.61269,0.196193
25,1662,18,1662,0,1742,10.5,10.6667,-0.166667,7.09663,0.088272
26,1668,12,1668,0,1805,13.1667,13.3333,-0.166667,8.3749,0.0227513
27,1674,6,1674,0,1884,11.6667,11.6667,0,7.44723,0.000522292
