k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,168,168,168,0,0,11.6588,,,9.9154,0.561599
1,174,162,174,0,69.9528,12.4916,12.4916,0,7.88851,0.427925
2,180,156,180,0,144.902,12.6829,10.3496,2.33333,10.0275,0.370351
3,186,150,186,0,221,10,10,0,6.68272,0.347135
4,192,144,192,0,281,10.6667,10.8333,-0.166667,6.83203,0.309582
5,198,138,198,0,345,10,10,0,5.66939,0.296186
6,204,132,204,0,405,10.1465,10,0.146471,7.77228,0.278629
7,210,126,210,0,465.879,9.18686,10.0202,-0.833333,4.79403,0.262283
8,216,120,216,0,521,11.5,11.3333,0.166667,7.72259,0.231075
9,222,114,222,0,590,11,10.1667,0.833333,7.75494,0.214094
10,228,108,228,0,656,11.6667,11.6667,0,9.00286,0.184155
11,234,102,234,0,726,10,10.8333,-0.833333,5.46314,0.151365
12,240,96,240,0,786,11,12.5,-1.5,6.04804,0.0988555
13,246,90,246,0,852,12.3333,10.6667,1.66667,7.60047,0.0846009
14,252,84,252,0,926,12.5,11.8333,0.666667,7.56053,0.077023
15,258,78,258,0,1001,11.5,12,-0.5,6.27505,0.0620575
16,264,72,264,0,1070,12.5,11.6667,0.833333,7.93636,0.0587353
17,270,66,270,0,1145,11.6667,11.6667,0,6.89301,0.0406253
18,276,60,276,0,1215,12.4885,12.4885,0,8.12772,0.0341709
19,282,54,282,0,1289.93,12.3164,12.3164,0,8.23564,0.0270859
20,288,48,288,0,1363.83,12.4916,12.4916,0,8.34801,0.0218128
21,294,42,294,0,1438.78,12.4916,12.4916,0,8.95455,0.0163162
22,300,36,300,0,1513.73,12.4916,12.4916,0,7.99168,0.012041
23,306,30,306,0,1588.68,12.5536,11.7566,0.79704,8.48964,0.00851287
24,312,24,312,0,1664,11.6667,11.6667,0,5.96288,0.00421833
25,318,18,318,0,1734,12.1667,12.1667,0,7.20338,0.00177671
26,324,12,324,0,1807,12.4623,12.4623,0,9.10343,0.000924083
27,330,6,330,0,1881.77,12.0434,12.0434,0,7.8406,0.000204
