block,time_h,distance_nm,lat_deg,lon_deg,bearing_deg,sog_kn,sws_kn,fcr_mt_per_h,fuel_mt,duration_h,wind_speed_kmh,wind_dir_deg,beaufort,wave_height_m,current_vel_kmh,current_dir_deg
0,0.0,0.0,47.56999999999999,-52.71000000000001,70.50002385241777,11.166666666666666,11.474609375,1.0666413872968405,0.851212643765721,0.7980307663880598,22.221799850463867,346.4139709472656,4,2.7100000381469727,0.9900000095367432,180.0
0,0.7980307663880598,8.911343558,47.620149078617,-52.49999999999068,70.50002385241777,11.166666666666666,11.9854736328125,1.2155429352206324,2.3096206193579714,1.9000732532238804,32.1459774017334,358.43967075018395,5,3.6480000495910643,0.8033798694610595,180.1211247272946
0,2.6981040196119404,30.128828219,47.739358231602104,-51.999999999989825,70.50002385241777,11.166666666666666,11.5020751953125,1.0743191285187663,2.0412850415252968,1.9000732532238809,28.30280590057373,5.527936178372482,4,3.6750000715255737,0.505798414349556,206.31489802854355
0,4.598177272835821,51.34631288,47.85829505518642,-51.49999999998897,70.50002385241777,11.166666666666666,11.8060302734375,1.161759890852532,1.628581418504855,1.4018227271641788,25.506930828094482,12.185864175031929,4,3.65500009059906,0.6879955381155014,211.9105406224728
1,6.0,67.0,47.945868921596144,-51.13111350448463,70.50002385241777,11.5,11.829833984375,1.1688012055272812,0.5654759367010189,0.48380848173913016,25.331310749053955,350.14339497732345,4,3.215000033378601,0.505798414349556,206.31489802854355
1,6.48380848173913,72.56379754,47.97695966015122,-51.00000000001165,70.50002385241777,11.5,11.829833984375,1.1688012055272812,0.41927561801900326,0.35872278026087034,25.331310749053955,350.14339497732345,4,3.215000033378601,0.505798414349556,206.31489802854355
1,6.8425312620000005,76.689109513,47.99999999999737,-50.90278508413172,70.50002385241777,11.5,11.7913818359375,1.1574408622809311,1.7202764429785466,1.4862758859130425,23.597169876098633,2.185760974884033,4,3.259999990463257,0.4024922549724579,206.5649871826172
1,8.328807147913043,93.781282201,48.09535216171696,-50.5000000000108,70.50002385241777,11.5,11.87744140625,1.1829690734921314,2.182576362717972,1.8449986661739128,24.39939155578613,9.850032266106586,4,3.271999979019165,0.5437448918819427,216.78920236306715
1,10.173805814086956,114.998766862,48.21347267947571,-50.00000000000995,70.50002385241777,11.5,12.03125,1.2295238418579102,2.245349291442385,1.8261941859130442,23.90353012084961,17.34710324803997,4,3.3600000143051147,0.3918691873550415,276.92279434460033
2,12.0,136.0,48.33012157851396,-49.50509606880459,70.50002385241777,12.0,12.0953369140625,1.2492766171199443,0.022513164258373398,0.01802096025000033,21.928546905517578,354.2316314829218,4,2.9350000619888306,0.645417794585228,155.46496850504914
2,12.01802096025,136.216251523,48.33132133737958,-49.500000000009095,70.50002385241777,12.0,12.0953369140625,1.2492766171199443,2.208875621757365,1.7681237217499994,21.928546905517578,354.2316314829218,4,2.9350000619888306,0.645417794585228,155.46496850504914
2,13.786144682,157.433736184,48.448898263701324,-49.00000000000824,70.50002385241777,12.0,12.1282958984375,1.2595170567687015,0.9695068837054773,0.7697449419166684,17.259578227996826,10.689787712301877,3,3.0799999833106995,0.7551808431744576,147.74816786092185
2,14.555889623916668,166.670675487,48.500000000000696,-48.78232718321118,70.50002385241777,12.0,11.62841796875,1.1101115000286081,1.1083117648775125,0.9983787798333328,13.894885381062826,32.545042483711015,3,3.2799999713897705,1.9003316164016724,126.148152077575
2,15.554268403750001,178.651220845,48.566203591000324,-48.50000000000736,70.50002385241777,12.0,11.62841796875,1.1101115000286081,1.9628144769880553,1.7681237217499977,13.894885381062826,32.545042483711015,3,3.2799999713897705,1.9003316164016724,126.148152077575
2,17.3223921255,199.868705506,48.683237456088946,-48.00000000000651,70.50002385241777,12.0,11.888427734375,1.1862547587876435,0.8038155657176069,0.6776078745000014,12.228180313110352,62.87520823188759,3,3.3760000228881837,1.1710947275161743,123.79716147519692
3,18.0,208.0,48.72801707205897,-47.80838222287764,70.50002385241777,11.833333333333334,11.8408203125,1.1720606162270997,1.2961527981294947,1.1058752253802808,17.894203821818035,13.336860814564115,3,2.866666634877523,0.6745584309101105,123.15439006944095
3,19.10587522538028,221.086190167,48.79999999999867,-47.500000000005656,70.50002385241777,11.833333333333334,11.8408203125,1.1720606162270997,2.059836821582147,1.757449054309859,17.894203821818035,13.336860814564115,3,2.866666634877523,0.6745584309101105,123.15439006944095
3,20.86332427969014,241.882670643,48.924943382665546,-47.00000000000048,69.2010598676008,11.833333333333334,11.8719482421875,1.181328508469234,1.2496783257093271,1.0578584337464783,15.159894943237305,11.34713316766405,3,2.9160000801086428,0.3919085919857025,44.99997168779816
3,21.921182713436618,254.400662109,48.99999999999914,-46.69903581809052,69.2010598676008,11.833333333333334,12.0257568359375,1.2278405023154078,0.8589856989676894,0.6995906205633808,10.331424713134766,12.574641704559324,2,2.9700000286102295,0.5391634106636047,328.28253173828125
