k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,2016,168,2016,0,0,11.8333,,,10.4141,0.552903
1,2022,162,2022,0,71,12.5,12.5,0,11.0247,0.450936
2,2028,156,2028,0,146,12.5073,12.5073,0,10.0327,0.366887
3,2034,150,2034,0,221.044,9.99269,12.4916,-2.49889,5.41724,0.360657
4,2040,144,2040,0,281,13.3333,11.6667,1.66667,9.56418,0.3066
5,2046,138,2046,0,361,12.4832,12.4832,0,8.7522,0.282277
6,2052,132,2052,0,435.899,12.5168,12.5168,0,8.87209,0.264296
7,2058,126,2058,0,511,11,12.6667,-1.66667,6.31445,0.242566
8,2064,120,2064,0,577,11.5349,10,1.53494,7.09269,0.205202
9,2070,114,2070,0,646.21,9.96506,9.96506,0,6.11074,0.192597
10,2076,108,2076,0,706,10,10.8333,-0.833333,5.34273,0.153157
11,2082,102,2082,0,766,11.5,11.5,0,6.1758,0.139495
12,2088,96,2088,0,835,10.1667,10.1667,0,4.20646,0.127091
13,2094,90,2094,0,896,11.6667,10,1.66667,7.31668,0.108144
14,2100,84,2100,0,966,12.3333,10.6667,1.66667,8.73628,0.104531
15,2106,78,2106,0,1040,12.5,12.5,0,9.75628,0.0813091
16,2112,72,2112,0,1115,9.16667,10.8333,-1.66667,4.88901,0.0627569
17,2118,66,2118,0,1170,10.8333,11.3333,-0.5,6.68903,0.0546131
18,2124,60,2124,0,1235,11.6535,12.4863,-0.832772,7.7093,0.0469978
19,2130,54,2124,6,1304.92,12.3164,12.3164,0,10.7071,0.0392897
20,2136,48,2136,0,1378.82,11.6588,12.4916,-0.832772,8.19325,0.030448
21,2142,42,2142,0,1448.77,12.4916,12.4916,0,8.83434,0.0224785
22,2148,36,2148,0,1523.72,11.6588,10.826,0.832772,7.24892,0.016444
23,2154,30,2154,0,1593.67,11.7209,11.7209,0,7.29724,0.0109097
24,2160,24,2160,0,1664,11.6667,12.5,-0.833333,6.2268,0.00437533
25,2166,18,2166,0,1734,12.5,12.3333,0.166667,8.49351,0.00195475
26,2172,12,2172,0,1809,11.5,11.6667,-0.166667,9.21549,0.000875459
27,2178,6,2178,0,1878,12.6724,12.6724,0,10.3297,0.000305625
