k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,2520,168,2520,0,0,12.1667,,,7.51026,14.1802
1,2526,162,2526,0,73,13.1667,12.3333,0.833333,9.45902,13.2947
2,2532,156,2532,0,152,12.8333,12.8333,0,8.52158,12.1199
3,2538,150,2538,0,229,12.3333,12.5,-0.166667,7.93892,11.1041
4,2544,144,2544,0,303,11.1667,12,-0.833333,6.26256,10.1952
5,2550,138,2550,0,370,11.3333,11.5,-0.166667,6.24715,9.31021
6,2556,132,2556,0,438,11.6667,11.6667,0,6.05549,8.54468
7,2562,126,2562,0,508,11.6667,10.8333,0.833333,7.57783,7.69772
8,2568,120,2568,0,578,11.6667,11.8333,-0.166667,7.44029,6.93878
9,2574,114,2574,0,648,11.8333,11.8333,0,7.34,6.27572
10,2580,108,2580,0,719,11.6667,11.6667,0,6.97215,5.55535
11,2586,102,2586,0,789,11.6667,11.3333,0.333333,6.80545,4.90955
12,2592,96,2592,0,859,11,11.6667,-0.666667,5.61474,4.32836
13,2598,90,2598,0,925,11.5,11.6667,-0.166667,6.11182,3.84128
14,2604,84,2604,0,994,11.6667,11.8333,-0.166667,6.47026,3.27258
15,2610,78,2610,0,1064,11.6667,11.5,0.166667,6.00578,2.79722
16,2616,72,2616,0,1134,11.5,11.1667,0.333333,6.64559,2.35911
17,2622,66,2622,0,1203,12.1667,11.5,0.666667,7.886,1.98025
18,2628,60,2628,0,1276,11.8333,12.1667,-0.333333,7.39298,1.58313
19,2634,54,2634,0,1347,11.3333,11.3333,0,7.41393,1.24469
20,2640,48,2640,0,1415,11.1667,11,0.166667,7.56818,0.957843
21,2646,42,2646,0,1482,11.3333,11.6667,-0.333333,7.36998,0.714085
22,2652,36,2652,0,1550,11.3333,11.3333,0,6.96998,0.506222
23,2658,30,2658,0,1618,11.5,11.3333,0.166667,8.28548,0.327837
24,2664,24,2664,0,1687,12.1667,12,0.166667,8.3039,0.184846
25,2670,18,2670,0,1760,10.1667,10.8333,-0.666667,8.37346,0.0799536
26,2676,12,2676,0,1821,11.5,11.3333,0.166667,6.52554,0.0202803
27,2682,6,2682,0,1890,10.6667,10.6667,0,6.24471,0.000494542
