k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,3192,168,3192,0,0,12.4916,,,7.86273,0.454023
1,3198,162,3198,0,74.9495,12.4916,12.4916,0,7.8987,0.445185
2,3204,156,3204,0,149.899,11.8502,11.8502,0,6.59706,0.347922
3,3210,150,3210,0,221,12.5,13.3333,-0.833333,7.51951,0.316575
4,3216,144,3216,0,296,11.5,12.4905,-0.990471,6.25247,0.289048
5,3222,138,3222,0,365,10,10,0,4.88915,0.267687
6,3228,132,3228,0,425,10,10,0,4.34292,0.24506
7,3234,126,3234,0,485,10.1667,10.1667,0,4.49931,0.229303
8,3240,120,3240,0,546,11.6667,11.6667,0,6.93818,0.199985
9,3246,114,3246,0,616,13.3333,11.6667,1.66667,10.2026,0.177962
10,3252,108,3252,0,696,12.5,12.5,0,9.23954,0.149294
11,3258,102,3258,0,771,11,11.8333,-0.833333,6.70482,0.129834
12,3264,96,3264,0,837,11.5,11.5,0,6.58604,0.117517
13,3270,90,3270,0,906,12.3333,12,0.333333,8.68736,0.103497
14,3276,84,3276,0,980,12.5149,12.5149,0,8.26602,0.0886752
15,3282,78,3282,0,1055.09,12.4916,12.4916,0,8.33665,0.0715153
16,3288,72,3288,0,1130.04,12.4916,12.4916,0,7.37318,0.0589723
17,3294,66,3294,0,1204.99,12.4916,12.4916,0,8.04811,0.0492201
18,3300,60,3300,0,1279.94,12.3164,12.3164,0,7.49387,0.0280717
19,3306,54,3306,0,1353.84,9.99326,9.99326,0,4.98456,0.0214719
20,3312,48,3312,0,1413.8,11.6588,9.99326,1.66554,6.78171,0.0176811
21,3318,42,3318,0,1483.75,9.99326,9.99326,0,4.63823,0.013522
22,3324,36,3324,0,1543.71,9.99326,9.99326,0,4.77378,0.0135634
23,3330,30,3330,0,1603.67,11.722,11.722,0,7.01901,0.00971629
24,3336,24,3336,0,1674,11.6667,10.8333,0.833333,6.25391,0.00501958
25,3342,18,3342,0,1744,11.1667,12,-0.833333,6.2811,0.00210892
26,3348,12,3348,0,1811,12.3333,11.3333,1,7.64256,0.00118092
27,3354,6,3354,0,1885,11.5057,11.5057,0,8.14456,0.000252208
