block,time_h,distance_nm,lat_deg,lon_deg,bearing_deg,sog_kn,sws_kn,fcr_mt_per_h,fuel_mt,duration_h,wind_speed_kmh,wind_dir_deg,beaufort,wave_height_m,current_vel_kmh,current_dir_deg
0,0.0,0.0,24.749999999999986,52.829999999999984,61.25,12.5,12.63916015625,1.4254741697295394,1.1974436620731974,0.84003182064,10.895576477050781,352.4054260253906,2,0.10000000149011612,0.2545584440231323,224.99989318847656
0,0.84003182064,10.500397758,24.835133447837645,52.99999999999201,61.25,12.5,12.63916015625,1.4254741697295394,2.32127441756506,1.6284226447999997,10.895576477050781,352.4054260253906,2,0.10000000149011612,0.2545584440231323,224.99989318847656
0,2.46845446544,30.855680818,25.000000000000533,53.32954924181962,61.25,12.5,12.554931640625,1.397165194761783,1.176775212382332,0.8422591808000002,6.4096174240112305,321.84271240234375,2,0.10000000149011612,0.17999999225139618,180.0
0,3.31071364624,41.383920578,25.085186313026924,53.500000000006594,61.25,12.5,12.6007080078125,1.4125035396100998,3.489846823797343,2.47068182552,6.287129878997803,246.37060546875,2,0.10000000149011612,0.35999998450279236,180.0
0,5.78139547176,72.267443397,25.334729365971363,54.000000000005,61.25,12.5,12.686767578125,1.4416427492153927,0.3151496330828478,0.2186045282400002,5.86037540435791,259.3804016113281,2,0.10000000149011612,0.4024922549724579,206.56498718261716
1,6.0,75.0,25.35678412054743,54.04423971674663,61.25,12.5,12.4835205078125,1.373459754807291,1.9510187539932895,1.42051395912,9.178235054016113,138.17991638183594,2,0.10000000149011612,0.8049845099449158,333.43499755859375
1,7.42051395912,92.756424489,25.500000000000068,54.33171379463937,61.25,12.5,12.6629638671875,1.4335432627245697,1.1920820209480205,0.8315633381599996,3.3190360069274902,139.39878845214844,1,0.11999999731779099,0.6489992141723633,303.6900939941406
1,8.25207729728,103.150966216,25.58375892220398,54.50000000000341,61.25,12.5,12.7581787109375,1.4661241409964674,3.6223262691160936,2.47068182552,4.896529197692871,197.10281372070312,1,0.14000000059604645,0.5400000214576721,270.0
1,10.7227591228,134.034489035,25.832271343672463,55.00000000000182,61.25,12.5,12.503662109375,1.380118534413381,1.762743807534126,1.2772408772000006,3.3190360069274902,282.52880859375,1,0.14000000059604645,0.0,90.0
2,12.0,150.0,25.960538090230024,55.25847943349325,61.25,13.333333333333334,12.5750732421875,1.4039003126836775,0.5175513570032342,0.3686524978500003,23.686248779296875,223.15240478515622,4,0.25999999046325684,1.4843180179595947,75.9637451171875
2,12.36865249785,154.915366638,26.00000000000113,55.338058545416345,61.25,13.333333333333334,12.5750732421875,1.4039003126836775,1.0532037559804739,0.7501983912000014,23.686248779296875,223.15240478515625,4,0.25999999046325684,1.4843180179595947,75.9637451171875
2,13.118850889050002,164.918011854,26.08026303883376,55.50000000000023,61.25,13.333333333333334,12.6611328125,1.4329214849325362,3.3190247533311967,2.316264211424997,21.313093185424805,232.54934692382812,4,0.25999999046325684,1.3104196786880493,74.05453491210938
2,15.435115100474999,195.801534673,26.32773046273152,55.999999999998636,61.25,13.333333333333334,12.6611328125,1.4329214849325362,2.314659987423297,1.6153432074000023,21.313093185424805,232.54934692382812,4,0.25999999046325684,1.3104196786880493,74.05453491210938
2,17.050458307875,217.339444105,26.499999999998124,56.34869580063898,61.25,13.333333333333334,12.6611328125,1.4329214849325362,0.672462290564037,0.4692945828749977,21.313093185424805,232.54934692382812,4,0.25999999046325684,1.3104196786880493,74.05453491210938
2,17.51975289075,223.59670521,26.549999999997816,56.44999999999558,61.25,13.333333333333334,12.65380859375,1.4304361716760032,0.34180441882525914,0.23895118537500082,20.620805740356445,253.7797393798828,4,0.3400000035762787,1.2979984283447266,56.309906005859375
2,17.758704076125,226.782721015,26.522406178910806,56.500000000006395,121.53,13.333333333333334,13.1353759765625,1.6000451055004457,0.31038647631917377,0.1939860790499992,20.620805740356445,253.7797393798828,4,0.3400000035762787,1.2979984283447266,56.309906005859375
2,17.952690155175,229.369202069,26.500000000000313,56.54059115229279,121.53,13.333333333333334,13.1353759765625,1.6000451055004457,0.07569788565422897,0.047309844825001335,20.620805740356445,253.7797393798828,4,0.3400000035762787,1.2979984283447266,56.309906005859375
3,18.0,230.0,26.494534858170287,56.55049063129326,121.53,12.833333333333334,12.862548828125,1.5024008143009597,3.353227388623098,2.231912653870129,16.279802322387695,288.03436279296875,3,0.4000000059604645,0.4024922549724579,26.565002441406254
3,20.23191265387013,258.642879058,26.24610390156497,57.000000000003354,121.53,12.833333333333334,12.957763671875,1.5360129091509407,3.388915086009657,2.2063063831168854,14.44044303894043,4.289076805114746,3,0.2199999988079071,0.17999999225139618,270.0
3,22.438219036987014,286.957144308,26.000000000000878,57.44435224099999,121.53,12.833333333333334,12.957763671875,1.5360129091509407,0.42440548866337074,0.2763033345194792,14.44044303894043,4.289076805114746,3,0.2199999988079071,0.17999999225139618,270.0
3,22.714522371506494,290.503037101,25.969143087687012,57.50000000000034,121.53,12.833333333333334,12.5457763671875,1.394110911959558,1.792098388962692,1.2854776284935063,16.279802322387695,324.90411376953125,3,0.2199999988079071,0.5692099332809448,108.43502807617188
4,24.0,307.0,25.82547759710792,57.7588964385653,121.53,12.833333333333334,12.6611328125,1.4329214849325362,1.7153962908349687,1.1971320891428547,13.896186828613281,343.4428405761719,3,0.20000000298023224,0.4024922549724579,116.56497192382812
4,25.197132089142855,322.363195144,25.691528654629238,57.99999999999727,121.53,12.833333333333334,12.6611328125,1.4329214849325362,2.449435620222938,1.7093997444935098,13.896186828613281,343.4428405761719,3,0.20000000298023224,0.4024922549724579,116.56497192382812
4,26.906531833636365,344.300491865,25.49999999999714,58.34427476302983,121.53,12.833333333333334,12.71240234375,1.4503993290208455,1.1214632262386226,0.7732099731428548,14.007655143737793,295.90643310546875,3,0.6200000047683716,0.2545584440231323,135.00009155273438
4,27.67974180677922,354.223353187,25.41326559265441,58.49999999999426,121.53,12.833333333333334,12.71240234375,1.4503993290208455,3.3653009266025395,2.3202581932207806,14.007655143737793,295.90643310546875,3,0.6200000047683716,0.2545584440231323,135.00009155273438
5,30.0,384.0,25.152617771709487,58.967302245837345,121.53,12.166666666666666,12.613525390625,1.4168183020994949,0.24262658997621567,0.17124749843835474,29.47826385498047,278.4268798828125,5,0.800000011920929,0.2545584440231323,44.99987792968751
5,30.171247498438355,386.083511231,25.13435896479879,59.00000000000691,121.53,12.166666666666666,12.5439453125,1.39350059003965,1.7549096948204363,1.2593533920000013,29.09103012084961,282.1442565917969,5,0.8799999952316284,0.35999998450279236,180.0
5,31.430600890438356,401.405644167,24.999999999996817,59.24045914831413,121.53,12.166666666666666,12.5439453125,1.39350059003965,1.8941710475091864,1.359289734821921,29.09103012084961,282.1442565917969,5,0.8799999952316284,0.35999998450279236,180.0
5,32.78989062526028,417.943669274,24.854813906762022,59.500000000003865,121.53,12.166666666666666,12.474365234375,1.370440130671439,3.5886936289036915,2.6186431268219152,27.648194313049316,280.53684997558594,4,0.9799999892711639,0.7624922394752502,256.7175064086914
5,35.40853375208219,449.803827317,24.574635626692224,60.000000000000824,121.53,12.166666666666666,12.5146484375,1.3837596504229588,0.8184471284557246,0.5914662479178077,26.829059600830078,281.6114501953125,4,1.0,0.7199999690055847,270.0
6,36.0,457.0,24.51126534934726,60.11293372545887,121.53,12.5,12.7197265625,1.452907705475809,0.1486481685030768,0.102310812959999,27.475807189941406,264.7377014160156,4,0.9800000190734863,0.35999998450279236,0.0
6,36.10231081296,458.278885162,24.500000000003617,60.13300401450556,121.53,12.5,12.7197265625,1.452907705475809,2.718111381679853,1.8708080158400051,27.475807189941406,264.7377014160156,4,0.9800000190734863,0.35999998450279236,0.0
6,37.973118828800004,481.66398536,24.29382940504097,60.49999999999778,121.53,12.5,12.8973388671875,1.5146246942345547,2.9339758737946893,1.937097609039995,25.210283279418945,271.63653564453125,4,1.0,1.0948972702026367,350.5377502441406
6,39.91021643784,505.877705473,24.07999999999999,60.879999999999995,121.53,12.5,12.294921875,1.3121455788370222,0.7865848067141193,0.5994645863999963,25.942487716674805,272.3858947753906,4,1.0399999618530273,1.1525623798370361,51.34014892578125
6,40.509681024239995,513.371012803,24.022353244778678,60.99999999999545,117.61,12.5,12.2564697265625,1.2998729060103293,0.30206118377159197,0.2323774750400034,25.942487716674805,272.3858947753906,4,1.0399999618530273,1.1525623798370361,51.34014892578125
6,40.74205849928,516.275731241,23.9999999999967,61.04651700472979,117.61,12.5,12.0001220703125,1.2200052308474791,1.5346952109785295,1.2579415007200012,24.387176513671875,278.4888610839844,4,1.059999942779541,0.9693295955657959,111.80148315429688
