k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,336,168,336,0,0,12,,,7.40114,13.6265
1,342,162,342,0,72,11,11.1667,-0.166667,7.5942,12.5529
2,348,156,348,0,138,11.6667,11.8333,-0.166667,8.08928,11.6128
3,354,150,354,0,208,12,12.1667,-0.166667,8.58784,10.6841
4,360,144,360,0,280,11.8333,13,-1.16667,7.41489,9.81548
5,366,138,366,0,351,11.6667,11.5,0.166667,8.74319,8.99105
6,372,132,372,0,421,12,11.8333,0.166667,7.82226,8.14692
7,378,126,378,0,493,11.6667,12.3333,-0.666667,6.64536,7.39024
8,384,120,384,0,563,11.6667,11.3333,0.333333,7.33286,6.67496
9,390,114,390,0,633,11.6667,12.1667,-0.5,7.46415,6.01298
10,396,108,396,0,703,12.5,12.6667,-0.166667,7.39242,5.39204
11,402,102,402,0,778,12.1667,12.3333,-0.166667,7.37052,4.74298
12,408,96,408,0,851,12.5,12.3333,0.166667,7.13098,4.14994
13,414,90,414,0,926,11.8333,12,-0.166667,6.97904,3.59173
14,420,84,420,0,997,11.8333,11.3333,0.5,7.22481,3.10208
15,426,78,426,0,1068,12.1667,11.1667,1,8.15066,2.64124
16,432,72,432,0,1141,11.1667,11.6667,-0.5,7.73413,2.22509
17,438,66,438,0,1208,10.5,11.1667,-0.666667,6.16108,1.87058
18,444,60,444,0,1271,11.1667,10.6667,0.5,6.95056,1.50863
19,450,54,450,0,1338,11.1667,11.3333,-0.166667,6.53856,1.21954
20,456,48,456,0,1405,11.1667,11.1667,0,6.45443,0.947931
21,462,42,462,0,1472,11.1667,11.3333,-0.166667,6.36248,0.706132
22,468,36,468,0,1539,11.3333,11.3333,0,6.71452,0.490262
23,474,30,474,0,1607,11.5,11.3333,0.166667,6.64731,0.323513
24,480,24,480,0,1676,11.3333,11.3333,0,6.74857,0.182164
25,486,18,486,0,1744,11.1667,12,-0.833333,6.9485,0.0810298
26,492,12,492,0,1811,11.8333,11.5,0.333333,7.03962,0.0208024
27,498,6,498,0,1882,12,12,0,8.12497,0.000508208
