k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,3360,168,3360,0,0,12.4916,,,8.09168,0.455353
1,3366,162,3366,0,74.9495,11.8418,11.8418,0,6.69393,0.420835
2,3372,156,3372,0,146,12.5,12.5,0,7.27341,0.356256
3,3378,150,3378,0,221,10.8333,10.8333,0,5.05994,0.31401
4,3384,144,3384,0,286,11.6667,13.3333,-1.66667,6.20276,0.289444
5,3390,138,3390,0,356,12.4837,10.8182,1.66554,8.0965,0.268478
6,3396,132,3396,0,430.902,10.0686,11.6829,-1.61433,4.11128,0.239411
7,3402,126,3402,0,491.314,9.94766,9.94766,0,4.85771,0.232486
8,3408,120,3408,0,551,11.6667,11.3333,0.333333,7.86233,0.201854
9,3414,114,3414,0,621,9.83333,11.3333,-1.5,5.88721,0.17837
10,3420,108,3420,0,680,10.1667,10.1667,0,5.08906,0.159167
11,3426,102,3426,0,741,12.6667,12.6667,0,8.91468,0.134222
12,3432,96,3432,0,817,12.3718,12.3718,0,8.36991,0.121161
13,3438,90,3438,0,891.231,12.4615,12.4615,0,8.26263,0.104446
14,3444,84,3444,0,966,11.6667,11.6667,0,6.72696,0.0898225
15,3450,78,3450,0,1036,11.3333,11.3333,0,6.36926,0.0749527
16,3456,72,3456,0,1104,11,11,0,5.94251,0.0635501
17,3462,66,3462,0,1170,11.6667,11.6667,0,6.10427,0.0525401
18,3468,60,3468,0,1240,9.98743,9.98743,0,5.63349,0.0468473
19,3474,54,3474,0,1299.92,12.5126,12.5126,0,9.30888,0.0261371
20,3480,48,3480,0,1375,11.4627,12.5,-1.03735,7.11498,0.027726
21,3486,42,3486,0,1443.78,11.8707,11.0373,0.833333,7.95373,0.0168182
22,3492,36,3492,0,1515,12.5,12.5,0,8.60079,0.0113178
23,3498,30,3498,0,1590,13,12.3333,0.666667,8.95286,0.00773129
24,3504,24,3504,0,1668,11.8333,12.6667,-0.833333,6.56235,0.00640792
25,3510,18,3510,0,1739,12.1667,12.1667,0,7.38725,0.00219171
26,3516,12,3516,0,1812,12.4617,12.4617,0,8.93207,0.00107733
27,3522,6,3522,0,1886.77,11.2106,11.2106,0,6.32793,0.000255667
