k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,3360,168,3360,0,0,11.8333,,,6.8875,14.1195
1,3366,162,3366,0,71,11.8333,11.8333,0,6.56364,13.221
2,3372,156,3372,0,142,12.5,12,0.5,7.24283,12.2357
3,3378,150,3378,0,217,11.8333,12,-0.166667,7.09622,11.1363
4,3384,144,3384,0,288,12.1667,12.5,-0.333333,7.42619,10.1763
5,3390,138,3390,0,361,12,12.3333,-0.333333,7.15017,9.30149
6,3396,132,3396,0,433,12.3333,12.1667,0.166667,7.59189,8.54118
7,3402,126,3402,0,507,12.1667,11.8333,0.333333,8.4469,7.70174
8,3408,120,3408,0,580,11.8333,11.8333,0,8.58506,6.92493
9,3414,114,3414,0,651,12,12.1667,-0.166667,8.42436,6.17329
10,3420,108,3420,0,723,11.6667,12,-0.333333,7.35738,5.54242
11,3426,102,3426,0,793,11.6667,11.6667,0,7.75452,4.91067
12,3432,96,3432,0,863,12,12,0,7.13532,4.31762
13,3438,90,3438,0,935,12.1667,12,0.166667,8.03477,3.70579
14,3444,84,3444,0,1008,11.6667,12,-0.333333,7.52763,3.18738
15,3450,78,3450,0,1078,11.3333,11.6667,-0.333333,7.06911,2.77217
16,3456,72,3456,0,1146,11.5,12,-0.5,6.89566,2.29743
17,3462,66,3462,0,1215,12.5,11.5,1,7.56558,1.93805
18,3468,60,3468,0,1290,11,11.5,-0.5,6.91559,1.5368
19,3474,54,3474,0,1356,11.1667,11.8333,-0.666667,7.26199,1.21663
20,3480,48,3480,0,1423,12.1667,11.3333,0.833333,7.92348,0.938653
21,3486,42,3486,0,1496,11.6667,11.5,0.166667,7.0506,0.697569
22,3492,36,3492,0,1566,11.6667,11.8333,-0.166667,6.66274,0.489017
23,3498,30,3498,0,1636,11.6667,11.6667,0,6.60409,0.312942
24,3504,24,3504,0,1706,11,12.3333,-1.33333,5.58514,0.170921
25,3510,18,3510,0,1772,10.3333,9.66667,0.666667,3.75479,0.0751947
26,3516,12,3516,0,1834,10,10.5,-0.5,4.71492,0.0172614
27,3522,6,3522,0,1894,10,10,0,4.44589,0.000457875
