k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,286,280,282,4,0,12.4916,,,9.35789,0.224473
1,292,274,288,4,74.9495,12.4916,11.8418,0.64983,7.61394,0.213876
2,298,268,294,4,149.899,12.2818,12.2818,0,9.96211,0.198858
3,304,262,300,4,223.59,12.4017,12.4916,-0.0898949,9.80019,0.189704
4,310,256,306,4,298,12.6667,12.1667,0.5,8.22264,0.189909
5,316,250,312,4,374,12.3333,12.3333,0,8.72701,0.217722
6,322,244,318,4,448,13.1667,13,0.166667,9.46839,0.165641
7,328,238,324,4,527,12.5,12.5,0,7.5044,0.151152
8,334,232,330,4,602,13.1234,12.5,0.623376,7.60388,0.156856
9,340,226,336,4,680.74,12.4916,12.4916,0,8.02914,0.131734
10,346,220,342,4,755.69,12.385,11.7184,0.666667,7.55967,0.121163
11,352,214,348,4,830,11.8333,11.8333,0,7.36035,0.118725
12,358,208,354,4,901,11.5,11.3333,0.166667,7.1509,0.109905
13,364,202,360,4,970,11.3333,11.3333,0,7.39161,0.10919
14,370,196,366,4,1038,12,11.5,0.5,6.9944,0.100013
15,376,190,372,4,1110,12,12.0735,-0.0735016,7.39124,0.0963758
16,382,184,378,4,1182,12.3333,12.3333,0,7.24323,0.084644
17,388,178,384,4,1256,12.6667,12.6667,0,6.91818,0.0770115
18,394,172,390,4,1332,13.6667,13.6667,0,8.72498,0.0762753
19,400,166,396,4,1414,12.3333,12.3333,0,7.96927,0.0691961
20,406,160,402,4,1488,12.1667,12,0.166667,7.45149,0.0598311
21,412,154,408,4,1561,12.1667,12.1667,0,7.70077,0.0560907
22,418,148,414,4,1634,11.8333,11.6667,0.166667,6.82514,0.0508793
23,424,142,420,4,1705,11.8333,11.8333,0,6.22043,0.0584237
24,430,136,426,4,1776,12.5,12.5,0,7.48885,0.0416829
25,436,130,432,4,1851,11.8333,11.8333,0,7.46506,0.041756
26,442,124,438,4,1922,11.3333,11.5,-0.166667,6.58575,0.03456
27,448,118,444,4,1990,11.8333,11.8333,0,6.61249,0.0314578
28,454,112,450,4,2061,12.5,12.5,0,7.36368,0.0271768
29,460,106,456,4,2136,12,12.5,-0.5,7.47186,0.0246773
30,466,100,462,4,2208,11,11.3333,-0.333333,7.05338,0.021523
31,472,94,468,4,2274,11.6667,11.3333,0.333333,7.9755,0.0182157
32,478,88,474,4,2344,12.3333,11.3333,1,9.09549,0.0159535
33,484,82,480,4,2418,11,12.5,-1.5,6.19404,0.0133224
34,490,76,486,4,2484,11.8333,11.3333,0.5,7.00542,0.0114702
35,496,70,492,4,2555,10.8333,11.5,-0.666667,5.3356,0.00978554
36,502,64,498,4,2620,12.5,12.5,0,8.28799,0.00773713
37,508,58,504,4,2695,12.6667,12.6667,0,8.564,0.00608354
38,514,52,510,4,2771,12,12,0,7.99562,0.00447975
39,520,46,516,4,2843,11.8333,11.8333,0,8.1303,0.00316042
40,526,40,522,4,2914,12.3333,11.9504,0.382898,7.93166,0.00233933
41,532,34,528,4,2988,12.1087,12.1087,0,7.92307,0.00177083
42,538,28,534,4,3060.65,12.058,12.058,0,7.16823,0.000994708
43,544,22,534,10,3133,11.8333,11.8333,0,7.13717,0.000550834
44,550,16,546,4,3204,11.6667,11.8333,-0.166667,7.26322,0.00020625
45,556,10,552,4,3274,12,12,0,7.43455,8.8958e-05
46,562,4,558,4,3346,11.8872,11.8872,0,4.81995,1.5958e-05
