k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,846,280,846,0,0,12.3333,,,8.14217,10.0432
1,852,274,852,0,74,12.6667,12.5,0.166667,8.87986,9.63476
2,858,268,858,0,150,13.3333,12.8333,0.5,8.62016,9.13697
3,864,262,864,0,230,12.5,12,0.5,8.68106,8.70456
4,870,256,870,0,305,12.5,12.6667,-0.166667,7.87531,8.28962
5,876,250,876,0,380,11.8333,11.6667,0.166667,7.64213,7.84114
6,882,244,882,0,451,12.5,11.6667,0.833333,8.7257,7.5907
7,888,238,888,0,526,12.3333,12.8333,-0.5,7.04137,7.10612
8,894,232,894,0,600,12.5,12.5,0,6.98164,6.74122
9,900,226,900,0,675,12.6667,13,-0.333333,7.26696,6.43212
10,906,220,906,0,751,12.6667,12.5,0.166667,7.2777,5.97887
11,912,214,912,0,827,12.5,12.5,0,6.70269,5.65839
12,918,208,918,0,902,12,12,0,6.99512,5.37929
13,924,202,924,0,974,11.8333,12,-0.166667,6.97231,5.0401
14,930,196,930,0,1045,11.6667,11.6667,0,7.34698,4.68885
15,936,190,936,0,1115,12.1667,11.5,0.666667,8.66338,4.38519
16,942,184,942,0,1188,12.6667,12.6667,0,8.21543,4.16929
17,948,178,948,0,1264,12.1667,12.6667,-0.5,7.28892,3.89367
18,954,172,954,0,1337,11.8333,12,-0.166667,7.52497,3.62238
19,960,166,960,0,1408,11.8333,12,-0.166667,7.55131,3.3133
20,966,160,966,0,1479,11.8333,11.6667,0.166667,7.69789,3.06859
21,972,154,972,0,1550,12,12.1667,-0.166667,7.06472,2.83625
22,978,148,978,0,1622,12,11.8333,0.166667,7.5364,2.59685
23,984,142,984,0,1694,12.1667,12.1667,0,7.01703,2.39895
24,990,136,990,0,1767,11.8333,11.6667,0.166667,6.8886,2.19267
25,996,130,996,0,1838,12,12,0,7.16212,1.96964
26,1002,124,1002,0,1910,11.8333,11.8333,0,6.96596,1.81334
27,1008,118,1008,0,1981,12,11.8333,0.166667,7.62799,1.60608
28,1014,112,1014,0,2053,12,12,0,7.46442,1.45431
29,1020,106,1020,0,2125,11.5,11.3333,0.166667,8.18996,1.27714
30,1026,100,1026,0,2194,11.6667,11.6667,0,7.6937,1.13128
31,1032,94,1032,0,2264,11.8333,11.8333,0,7.54761,0.994588
32,1038,88,1038,0,2335,12,12,0,7.23521,0.844675
33,1044,82,1044,0,2407,12,12.1667,-0.166667,7.36941,0.720132
34,1050,76,1050,0,2479,12,12.1667,-0.166667,7.17267,0.612181
35,1056,70,1056,0,2551,12,12,0,7.49784,0.508275
36,1062,64,1062,0,2623,12.1667,12,0.166667,8.09643,0.416638
37,1068,58,1068,0,2696,12.1667,12.1667,0,7.58687,0.325078
38,1074,52,1074,0,2769,12.3333,12.3333,0,7.36753,0.250209
39,1080,46,1080,0,2843,12.1667,12,0.166667,7.34809,0.183976
40,1086,40,1086,0,2916,11.8333,11.8333,0,7.62104,0.126444
41,1092,34,1092,0,2987,11.8333,11.6667,0.166667,7.80229,0.080528
42,1098,28,1098,0,3058,12,12,0,7.46404,0.0463846
43,1104,22,1104,0,3130,12,12.1667,-0.166667,7.41836,0.0207697
44,1110,16,1110,0,3202,12,12,0,7.43886,0.00535
45,1116,10,1116,0,3274,12,12,0,7.44471,0.00113317
46,1122,4,1122,0,3346,12,12,0,4.8912,3.2209e-05
