k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,1406,280,1404,2,0,13.1667,,,8.48777,0.212526
1,1412,274,1410,2,79,11.8165,12,-0.183503,7.23814,0.195672
2,1418,268,1416,2,149.899,11.6835,11.6835,0,8.27932,0.194062
3,1424,262,1422,2,220,13,13,0,8.83026,0.176251
4,1430,256,1428,2,298,12.5,12.5,0,8.12526,0.166631
5,1436,250,1434,2,373,12,12.1667,-0.166667,7.82723,0.168032
6,1442,244,1440,2,445,12,12,0,7.89529,0.155957
7,1448,238,1446,2,517,12.5,12.1667,0.333333,7.64341,0.143208
8,1454,232,1452,2,592,12,11.8333,0.166667,7.27228,0.138181
9,1460,226,1458,2,664,11.6667,12.1667,-0.5,7.52958,0.133378
10,1466,220,1464,2,734,12.4498,12.4498,0,7.43332,0.127938
11,1472,214,1470,2,808.699,12.3835,12.3835,0,6.14256,0.117702
12,1478,208,1476,2,883,13,13,0,8.35734,0.117423
13,1484,202,1482,2,961,12.0912,12.0912,0,7.3829,0.109322
14,1490,196,1488,2,1033.55,12.2421,12.2421,0,7.64875,0.102391
15,1496,190,1494,2,1107,11.8333,12,-0.166667,6.47057,0.0898427
16,1502,184,1500,2,1178,11.8333,11.8333,0,6.59311,0.0883802
17,1508,178,1506,2,1249,11.8333,11.8333,0,6.33641,0.0813443
18,1514,172,1512,2,1320,12,12,0,7.12263,0.0796707
19,1520,166,1518,2,1392,12.3333,11.8333,0.5,7.23491,0.0702837
20,1526,160,1524,2,1466,12,12,0,7.01687,0.0606612
21,1532,154,1530,2,1538,12,12,0,6.6985,0.0559917
22,1538,148,1536,2,1610,11.6667,11.6667,0,6.48715,0.0519091
23,1544,142,1542,2,1680,11.8333,11.8333,0,6.74318,0.0516097
24,1550,136,1548,2,1751,12.5,12.5,0,7.48205,0.0466805
25,1556,130,1554,2,1826,12.1667,12.1667,0,7.39062,0.0422862
26,1562,124,1560,2,1899,10.3333,11.5,-1.16667,4.53149,0.0345342
27,1568,118,1566,2,1961,12.3333,12.6667,-0.333333,8.10014,0.0293021
28,1574,112,1572,2,2035,12.6667,12.6667,0,8.36352,0.0260146
29,1580,106,1578,2,2111,12.1667,11.5,0.666667,6.95112,0.0249361
30,1586,100,1584,2,2184,11.1667,11.1667,0,6.23631,0.0202193
31,1592,94,1590,2,2251,11.3333,11.3333,0,6.85887,0.0185314
32,1598,88,1596,2,2319,12.5,12.5,0,8.08223,0.0163837
33,1604,82,1602,2,2394,12.3333,12.3333,0,7.7504,0.0138617
34,1610,76,1608,2,2468,12.8333,12.3333,0.5,8.43528,0.0117919
35,1616,70,1614,2,2545,12.6667,12.6667,0,6.47366,0.00966333
36,1622,64,1620,2,2621,12.3333,12.3333,0,6.70501,0.00764662
37,1628,58,1626,2,2695,12.5,12,0.5,7.35876,0.00600387
38,1634,52,1632,2,2770,11.5,12,-0.5,5.22142,0.00483421
39,1640,46,1638,2,2839,12.1667,12.1667,0,6.11919,0.00314917
40,1646,40,1644,2,2912,12.1667,12.1667,0,6.72179,0.00227496
41,1652,34,1650,2,2985,14.1667,14.1667,0,11.7462,0.00155917
42,1658,28,1656,2,3070,11.1667,11.3333,-0.166667,6.94329,0.000920208
43,1664,22,1662,2,3137,11.3333,11.5,-0.166667,6.5844,0.000492666
44,1670,16,1668,2,3205,11.6667,11.8333,-0.166667,6.92084,0.000240875
45,1676,10,1674,2,3275,11.8333,11.8333,0,7.13069,9.0167e-05
46,1682,4,1680,2,3346,11.8872,11.8872,0,4.81995,1.725e-05
