block,time_h,distance_nm,lat_deg,lon_deg,bearing_deg,sog_kn,sws_kn,fcr_mt_per_h,fuel_mt,duration_h,wind_speed_kmh,wind_dir_deg,beaufort,wave_height_m,current_vel_kmh,current_dir_deg
0,0.0,0.0,24.749999999999986,52.829999999999984,61.25,12.833333333333334,13.345947265625,1.6782355421734283,1.3731538226831517,0.8182128123116883,5.154415607452393,347.9052734375,1,0.5199999809265137,1.0800000429153442,270.0
0,0.8182128123116883,10.500397758,24.835133447837645,52.99999999999201,61.25,12.833333333333334,13.345947265625,1.6782355421734283,1.983317261663705,1.1817871876883117,5.154415607452393,347.9052734375,1,0.5199999809265137,1.0800000429153442,270.0
0,2.0,25.666666666666668,24.95799278878629,53.245539814175515,61.25,12.833333333333334,12.4945068359375,1.3770891547802344,0.5568105281923862,0.4043387650389607,13.722564697265625,355.486083984375,3,0.5799999833106995,1.5484185218811035,125.53775024414064
0,2.4043387650389607,30.855680818,25.000000000000533,53.32954924181962,61.25,12.833333333333334,12.4945068359375,1.3770891547802344,1.1297395942147064,0.8203823189610393,13.722564697265625,355.486083984375,3,0.5799999833106995,1.5484185218811035,125.53775024414062
0,3.224721084,41.383920578,25.085186313026924,53.500000000006594,61.25,12.833333333333334,12.74169921875,1.4604501838338038,3.514585447670961,2.4065082716103885,17.015474319458008,6.072370529174805,3,0.6399999856948853,1.4058449268341064,129.80551147460938
0,5.6312293556103885,72.267443397,25.334729365971363,54.000000000005,61.25,12.833333333333334,12.5823974609375,1.4063548025007435,0.5186223667586239,0.3687706443896115,16.96589469909668,342.7184143066406,3,0.6600000262260437,1.4058449268341064,129.80551147460938
1,6.0,77.0,25.372923783606545,54.07661944252652,61.25,12.666666666666666,12.415771484375,1.3512192791112576,1.6808198320577008,1.2439282491315788,16.96589469909668,342.7184143066406,3,0.6600000262260437,1.4058449268341064,129.80551147460938
1,7.243928249131579,92.756424489,25.500000000000068,54.33171379463937,61.25,12.666666666666666,12.33154296875,1.3239054277307296,1.0009674947285787,0.7560717508684212,17.709657669067383,333.4350280761719,3,0.6800000071525574,1.2074767351150513,116.56497192382812
1,8.0,102.33333333333333,25.57717258063499,54.48676263573873,61.25,12.666666666666666,13.173828125,1.6141380682531745,0.10419255487640926,0.06454996442105276,3.2599384784698486,83.65990447998047,1,0.5600000023841858,0.8049845099449158,243.43501281738278
1,8.064549964421053,103.150966216,25.58375892220398,54.50000000000341,61.25,12.666666666666666,13.499755859375,1.736930512080242,4.23493682406691,2.4381728541315795,12.594856262207031,30.96369552612305,3,0.5,1.272792100906372,224.99989318847656
1,10.502722818552632,134.034489035,25.832271343672463,55.00000000000182,61.25,12.666666666666666,13.441162109375,1.7144118428362818,2.5669497318818957,1.4972771814473678,4.0249223709106445,26.564985275268555,1,0.47999998927116394,1.4512063264846802,262.8750915527344
2,12.0,153.0,25.984624486993606,55.30704902216311,61.25,12.833333333333334,13.60595703125,1.7782465971977508,0.2654021459539932,0.14924934841558368,4.0249223709106445,26.564985275268555,1,0.47999998927116394,1.4512063264846802,262.8750915527344
2,12.149249348415584,154.915366638,26.00000000000113,55.338058545416345,61.25,12.833333333333334,13.60595703125,1.7782465971977508,1.386013232597017,0.7794268999480529,4.0249223709106445,26.564985275268555,1,0.47999998927116394,1.4512063264846802,262.8750915527344
2,12.928676248363637,164.918011854,26.08026303883376,55.50000000000023,61.25,12.833333333333334,13.9447021484375,1.9143988655361315,2.050940974754566,1.0713237516363634,8.766572952270508,70.8208999633789,2,0.5,1.8792551755905151,253.30067443847653
2,14.0,178.66666666666669,26.19049496593071,55.722588836338616,61.25,12.833333333333334,12.9010009765625,1.5159152619519816,2.0240265913506543,1.3351845199740247,10.041354179382324,194.53450012207028,2,0.36000001430511475,0.8999999761581421,323.13000488281244
2,15.335184519974025,195.801534673,26.32773046273152,55.999999999998636,61.25,12.833333333333334,12.9010009765625,1.5159152619519816,2.5441282300136385,1.6782786570389625,10.041354179382324,194.53450012207028,2,0.36000001430511475,0.8999999761581421,323.13000488281244
2,17.013463177012987,217.339444105,26.499999999998124,56.34869580063898,61.25,12.833333333333334,12.9010009765625,1.5159152619519816,0.7391281252276379,0.4875787874025974,10.041354179382324,194.5345001220703,2,0.36000001430511475,0.8999999761581421,323.1300048828125
2,17.501041964415585,223.59670521,26.549999999997816,56.44999999999558,61.25,12.833333333333334,13.1207275390625,1.5946980109479088,0.39590127795444624,0.24826097181817985,19.87839126586914,144.58285522460938,4,0.2199999988079071,1.272792100906372,315.0001220703125
2,17.749302936233764,226.782721015,26.522406178910806,56.500000000006395,121.53,12.833333333333334,13.7890625,1.851010666012764,0.3730600533813502,0.20154397823376868,19.87839126586914,144.58285522460938,4,0.2199999988079071,1.272792100906372,315.0001220703125
2,17.950846914467533,229.369202069,26.500000000000313,56.54059115229279,121.53,12.833333333333334,13.7890625,1.851010666012764,0.0909828855880339,0.04915308553246689,19.87839126586914,144.58285522460938,4,0.2199999988079071,1.272792100906372,315.0001220703125
3,18.0,230.0,26.494534858170287,56.55049063129326,121.53,13.333333333333334,14.071044921875,1.9669066544323832,3.9338133088647664,2.0,25.068513870239258,167.56045532226562,4,0.23999999463558197,1.3104196786880493,344.0545349121094
3,20.0,256.6666666666667,26.263261504076073,56.96898614896324,121.53,13.333333333333334,13.64990234375,1.7955327623367485,0.26612655704811716,0.14821592935000183,30.926488876342773,192.09474182128903,5,0.2199999988079071,0.8049845099449158,153.43505859375
3,20.148215929350002,258.642879058,26.24610390156497,57.000000000003354,121.53,13.333333333333334,13.126220703125,1.5967017731064734,3.390707814666148,2.1235698937499983,23.219301223754883,209.74479675292966,4,0.18000000715255737,0.6489992141723633,146.30990600585938
3,22.2717858231,286.957144308,26.000000000000878,57.44435224099999,121.53,13.333333333333334,13.126220703125,1.5967017731064734,0.42462999823714326,0.26594195947500054,23.219301223754883,209.74479675292966,4,0.18000000715255737,0.6489992141723633,146.30990600585938
3,22.537727782575,290.503037101,25.969143087687012,57.50000000000034,121.53,13.333333333333334,13.935546875,1.9106306945886464,2.7938621824564067,1.4622722174249994,21.566974639892578,165.4998016357422,4,0.4000000059604645,0.8049845099449158,333.43499755859375
4,24.0,310.0,25.799333012072704,57.805977184303174,121.53,13.333333333333334,13.935546875,1.9106306945886464,1.7716125093986765,0.9272396357999995,21.566974639892578,165.4998016357422,4,0.4000000059604645,0.8049845099449158,333.43499755859375
4,24.9272396358,322.363195144,25.691528654629238,57.99999999999727,121.53,13.333333333333334,13.935546875,1.9106306945886464,2.0496488797786165,1.0727603642000005,21.566974639892578,165.4998016357422,4,0.4000000059604645,0.8049845099449158,333.43499755859375
4,26.0,336.66666666666663,25.56668366433276,58.22447270197313,121.53,13.333333333333334,13.953857421875,1.9181719876535608,1.0982242240565232,0.5725368898750034,9.65981388092041,116.5649871826172,2,0.6600000262260437,1.0495712757110596,329.03631591796875
4,26.572536889875003,344.300491865,25.49999999999714,58.34427476302983,121.53,13.333333333333334,13.7103271484375,1.8194836380721386,1.3540862863678311,0.7442145991499949,7.2894439697265625,110.2249526977539,2,0.800000011920929,0.8999999761581421,0.0
4,27.316751489025,354.223353187,25.41326559265441,58.49999999999426,121.53,13.333333333333334,13.7103271484375,1.8194836380721386,4.347677720058782,2.3895118533,7.2894439697265625,110.2249526977539,2,0.800000011920929,0.8999999761581421,0.0
4,29.706263342325,386.083511231,25.13435896479879,59.00000000000691,121.53,13.333333333333334,13.6956787109375,1.8136579288935568,0.532737818198959,0.29373665767500157,26.86767578125,125.18077850341797,4,0.8799999952316284,0.5692099332809448,18.435058593750004
5,30.0,390.0,25.10002950896132,59.06146373731306,121.53,13.833333333333334,14.158935546875,2.0039944547317536,1.6523022407213186,0.8245043976144579,26.86767578125,125.18077850341797,4,0.8799999952316284,0.5692099332809448,18.435058593750004
5,30.824504397614458,401.405644167,24.999999999996817,59.24045914831413,121.53,13.833333333333334,14.158935546875,2.0039944547317536,2.3556866687421887,1.175495602385542,26.86767578125,125.18077850341797,4,0.8799999952316284,0.5692099332809448,18.43505859375
5,32.0,417.66666666666663,24.857247099073753,59.49565283689566,121.53,13.833333333333334,13.701171875,1.8158411102946848,0.036360919666599524,0.020024284867467657,28.309829711914062,82.6943359375,4,0.8399999737739563,0.7421590089797974,104.0362548828125
