k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,2246,280,2244,2,0,13.8333,,,12.0285,0.24885
1,2252,274,2250,2,83,13.6667,13.1667,0.5,10.2306,0.216509
2,2258,268,2256,2,165,13.8333,13.8333,0,11.2813,0.185979
3,2264,262,2262,2,248,12.5,12.5,0,7.18351,0.179047
4,2270,256,2268,2,323,12.5,12.5,0,7.66371,0.181541
5,2276,250,2274,2,398,12.1667,12,0.166667,7.62232,0.158746
6,2282,244,2280,2,471,12,12,0,8.03084,0.154776
7,2288,238,2286,2,543,11.8333,12.3333,-0.5,8.08866,0.150221
8,2294,232,2292,2,614,12.8333,12.8333,0,8.51174,0.136416
9,2300,226,2298,2,691,12,12,0,7.14472,0.140098
10,2306,220,2304,2,763,11.6667,11.6667,0,7.45866,0.132818
11,2312,214,2310,2,833,13.6667,13.6667,0,12.254,0.114367
12,2318,208,2316,2,915,11.8333,11.8333,0,7.87763,0.110755
13,2324,202,2322,2,986,12,12,0,6.9061,0.105394
14,2330,196,2328,2,1058,12.5,12.5,0,7.90105,0.0989721
15,2336,190,2334,2,1133,12.3333,12.3333,0,8.53719,0.0847089
16,2342,184,2340,2,1207,12.5,12,0.5,8.66485,0.0799737
17,2348,178,2346,2,1282,11.6667,11.8333,-0.166667,6.40598,0.0783732
18,2354,172,2352,2,1352,11.1667,11.1667,0,6.51126,0.078921
19,2360,166,2358,2,1419,11.5,11.5,0,6.85304,0.0669232
20,2366,160,2364,2,1488,11.3333,11.5,-0.166667,6.08055,0.0606704
21,2372,154,2370,2,1556,11.3333,11.3333,0,5.83265,0.0564623
22,2378,148,2376,2,1624,11.5,11.3333,0.166667,5.77768,0.0509151
23,2384,142,2382,2,1693,11.5,11.5,0,5.61187,0.0489601
24,2390,136,2388,2,1762,11.6667,11.6667,0,5.78208,0.0879739
25,2396,130,2394,2,1832,11.5,11.5,0,5.32128,0.11127
26,2402,124,2400,2,1901,14,13.8333,0.166667,8.70992,0.0363772
27,2408,118,2406,2,1985,11.3333,12.6667,-1.33333,6.32569,0.0309043
28,2414,112,2412,2,2053,11.3333,11.3333,0,5.6756,0.0268505
29,2420,106,2418,2,2121,12.1667,12.1667,0,5.26117,0.0271499
30,2426,100,2424,2,2194,12.5,12.5,0,4.49554,0.0210792
31,2432,94,2430,2,2269,12.5,12.5,0,5.52402,0.0180177
32,2438,88,2436,2,2344,12.6667,12.5,0.166667,7.4075,0.0159227
33,2444,82,2442,2,2420,12.5,12.5,0,8.42442,0.0132435
34,2450,76,2448,2,2495,13.1667,13.1667,0,9.09549,0.0120134
35,2456,70,2454,2,2574,11.9262,11.9262,0,7.39674,0.009565
36,2462,64,2460,2,2645.56,12.4072,12.4072,0,7.89859,0.00794342
37,2468,58,2466,2,2720,12.1667,12,0.166667,7.07814,0.00609217
38,2474,52,2472,2,2793,11,11,0,6.46378,0.0048085
39,2480,46,2478,2,2859,11,11,0,6.81275,0.00354179
40,2486,40,2484,2,2925,11.1667,11.1667,0,6.31697,0.00250275
41,2492,34,2490,2,2992,11.442,11.442,0,6.65097,0.00164667
42,2498,28,2496,2,3060.65,11.3913,11.3913,0,5.97548,0.000994125
43,2504,22,2502,2,3129,12.5,12.5,0,7.97887,0.000497708
44,2510,16,2508,2,3204,11.8333,12,-0.166667,7.02584,0.00023775
45,2516,10,2514,2,3275,11.8333,11.8333,0,7.13398,0.000114791
46,2522,4,2520,2,3346,11.8872,11.8872,0,4.74941,1.9708e-05
