k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,3024,168,3024,0,0,12.4916,,,8.02757,0.473882
1,3030,162,3030,0,74.9495,12.4916,9.99326,2.49832,8.11469,0.447645
2,3036,156,3036,0,149.899,12.5168,12.5168,0,7.13934,0.37935
3,3042,150,3042,0,225,10,12.5,-2.5,4.04793,0.339684
4,3048,144,3048,0,285,10,10,0,4.22515,0.298106
5,3054,138,3054,0,345,11.8188,10,1.81875,7.98937,0.276177
6,3060,132,3060,0,415.913,12.5146,12.5146,0,8.94029,0.245371
7,3066,126,3066,0,491,11.6667,12.5,-0.833333,6.28716,0.253155
8,3072,120,3072,0,561,11.6667,11.6667,0,7.7504,0.194404
9,3078,114,3078,0,631,10.5,10.6667,-0.166667,5.77778,0.176683
10,3084,108,3084,0,694,10.3333,10.3333,0,5.15014,0.157816
11,3090,102,3090,0,756,11,11,0,5.52958,0.135258
12,3096,96,3096,0,822,11.5,11.5,0,6.04262,0.123128
13,3102,90,3102,0,891,12.5,12.5,0,6.89301,0.0991508
14,3108,84,3108,0,966,10.8333,10.8333,0,5.44111,0.092112
15,3114,78,3114,0,1031,12.5,12.5,0,8.43813,0.0742156
16,3120,72,3120,0,1106,12.3333,12.3333,0,8.22981,0.0653642
17,3126,66,3126,0,1180,11.6667,12.1667,-0.5,6.71114,0.0503138
18,3132,60,3132,0,1250,12.4846,12.4846,0,8.85849,0.0430642
19,3138,54,3138,0,1324.91,12.5154,11.4836,1.03173,9.7359,0.0345055
20,3144,48,3144,0,1400,12.5,12.5,0,9.52742,0.0254785
21,3150,42,3150,0,1475,12.5,12.5,0,9.4344,0.0205434
22,3156,36,3156,0,1550,10.6667,12.3333,-1.66667,6.35561,0.0100038
23,3162,30,3162,0,1614,11,12.1667,-1.16667,6.99979,0.00866067
24,3168,24,3168,0,1680,9.83333,10.6667,-0.833333,4.74417,0.00570096
25,3174,18,3174,0,1739,11.3333,10.6667,0.666667,7.95405,0.00228492
26,3180,12,3180,0,1807,12,12.4623,-0.462307,8.97957,0.000822458
27,3186,6,3186,0,1879,12.5057,12.5057,0,7.31951,0.000214292
