k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,3528,168,3528,0,0,12.4916,,,8.3287,0.4481
1,3534,162,3534,0,74.9495,11.6588,11.6588,0,8.0319,0.410564
2,3540,156,3540,0,144.902,12.0163,12.3496,-0.333333,7.76685,0.339134
3,3546,150,3546,0,217,10.6667,10.6667,0,5.10429,0.318463
4,3552,144,3552,0,281,12,12,0,7.40412,0.280235
5,3558,138,3558,0,353,12.3333,12.3333,0,9.09078,0.265359
6,3564,132,3564,0,427,12.3846,12.3846,0,9.31458,0.235114
7,3570,126,3570,0,501.307,12.4488,12.4488,0,9.03313,0.226437
8,3576,120,3576,0,576,11.8333,11.3333,0.5,7.3368,0.185826
9,3582,114,3582,0,647,11.5,12.3333,-0.833333,6.84555,0.169637
10,3588,108,3588,0,716,11.6667,11.6667,0,5.9658,0.141856
11,3594,102,3594,0,786,11.3333,11.3333,0,6.71747,0.125376
12,3600,96,3600,0,854,12,12,0,7.2991,0.111338
13,3606,90,3606,0,926,13.3333,13.3333,0,9.36139,0.0966846
14,3612,84,3612,0,1006,11.5,12.5,-1,6.32356,0.0811549
15,3618,78,3618,0,1075,11.6667,11.6667,0,6.87371,0.0658563
16,3624,72,3624,0,1145,12,12.1667,-0.166667,6.7143,0.0442031
17,3630,66,3630,0,1217,12.3333,10,2.33333,7.42483,0.0329502
18,3636,60,3636,0,1291,10.1667,10.4728,-0.306091,4.69089,0.0273753
19,3642,54,3642,0,1352,10.2994,10,0.299355,4.90912,0.0213544
20,3648,48,3648,0,1413.8,9.99326,10.2006,-0.207382,4.58121,0.0184388
21,3654,42,3654,0,1473.76,11.0407,11.0407,0,6.4856,0.0204623
22,3660,36,3660,0,1540,12.3333,12.3333,0,8.83102,0.0138557
23,3666,30,3666,0,1614,11.6667,11.6667,0,6.88979,0.00853687
24,3672,24,3672,0,1684,10.1667,10.5,-0.333333,5.64431,0.00459075
25,3678,18,3678,0,1745,11.7991,12.3333,-0.534191,7.41663,0.00282125
26,3684,12,3684,0,1815.79,10.5342,10.5342,0,5.21285,0.001068
27,3690,6,3690,0,1879,12.5057,12.5057,0,8.95642,0.0002055
