k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,3366,280,3366,0,0,11.5,,,6.41294,11.1215
1,3372,274,3372,0,69,11.1667,10.8333,0.333333,6.64262,10.6663
2,3378,268,3378,0,136,11.3333,11.3333,0,7.74115,9.81904
3,3384,262,3384,0,204,12.3333,12.6667,-0.333333,9.17933,9.44786
4,3390,256,3390,0,278,12.3333,11.8333,0.5,8.67587,8.93202
5,3396,250,3396,0,352,12.5,12.1667,0.333333,9.32853,8.62422
6,3402,244,3402,0,427,12.1667,12.3333,-0.166667,8.09312,8.17133
7,3408,238,3408,0,500,12.6667,12.1667,0.5,8.21897,7.66794
8,3414,232,3414,0,576,13.1667,12.8333,0.333333,8.1248,7.31324
9,3420,226,3420,0,655,12.6667,12.6667,0,8.69408,6.86437
10,3426,220,3426,0,731,12.8333,12.6667,0.166667,9.75013,6.50771
11,3432,214,3432,0,808,12.5,12.5,0,9.5543,6.13633
12,3438,208,3438,0,883,12.8333,12.5,0.333333,10.1458,5.68864
13,3444,202,3444,0,960,12.6667,12.6667,0,9.42074,5.40447
14,3450,196,3450,0,1036,12.5,12.5,0,9.29577,5.07308
15,3456,190,3456,0,1111,12.3333,12.5,-0.166667,8.61634,4.74728
16,3462,184,3462,0,1185,12.3333,12.3333,0,9.08942,4.49377
17,3468,178,3468,0,1259,12.8333,12.3333,0.5,10.1361,4.14815
18,3474,172,3474,0,1336,12.6667,12.8333,-0.166667,9.14813,3.86321
19,3480,166,3480,0,1412,12.6667,12.6667,0,8.59704,3.53389
20,3486,160,3486,0,1488,12.3333,12.6667,-0.333333,8.23046,3.3003
21,3492,154,3492,0,1562,12.6667,12.3333,0.333333,8.38355,3.01893
22,3498,148,3498,0,1638,12.8333,12.5,0.333333,7.58335,2.83443
23,3504,142,3504,0,1715,12.8333,12.6667,0.166667,8.32461,2.54395
24,3510,136,3510,0,1792,12.5,12.8333,-0.333333,7.01357,2.30575
25,3516,130,3516,0,1867,12.6667,12.3333,0.333333,7.49198,2.11161
26,3522,124,3522,0,1943,12.5,12.5,0,7.55729,1.89829
27,3528,118,3528,0,2018,12.5,12.6667,-0.166667,7.41608,1.69864
28,3534,112,3534,0,2093,12.6667,12.1667,0.5,7.82811,1.51449
29,3540,106,3540,0,2169,12.6667,12.5,0.166667,6.60261,1.33545
30,3546,100,3546,0,2245,12.1667,12.3333,-0.166667,7.6075,1.17043
31,3552,94,3552,0,2318,11.5,12,-0.5,6.44997,1.01433
32,3558,88,3558,0,2387,11.5,11.3333,0.166667,7.3275,0.884536
33,3564,82,3564,0,2456,11.6667,11.6667,0,7.58238,0.740873
34,3570,76,3570,0,2526,11.8333,11.8333,0,6.80473,0.621815
35,3576,70,3576,0,2597,12,11.6667,0.333333,6.96946,0.522095
36,3582,64,3582,0,2669,11.5,11.5,0,6.99713,0.424696
37,3588,58,3588,0,2738,11.1667,11.1667,0,7.07075,0.341704
38,3594,52,3594,0,2805,11.3333,11.3333,0,6.88566,0.260255
39,3600,46,3600,0,2873,11.5,11.5,0,6.8506,0.190535
40,3606,40,3606,0,2942,11.3333,11.5,-0.166667,6.71918,0.130052
41,3612,34,3612,0,3010,11,11.1667,-0.166667,6.96768,0.08033
42,3618,28,3618,0,3076,11,11.1667,-0.166667,6.6903,0.0459825
43,3624,22,3624,0,3142,11.5,11.5,0,6.54622,0.0206969
44,3630,16,3630,0,3211,11.3333,11.3333,0,6.43261,0.00556992
45,3636,10,3636,0,3279,11.5,11.5,0,6.44284,0.00124129
46,3642,4,3642,0,3348,11.5,11.5,0,4.30549,3.4666e-05
