k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,3366,280,3366,0,0,11.3333,,,6.14489,0.276805
1,3372,274,3372,0,68,11,10.3333,0.666667,6.36758,0.203901
2,3378,268,3378,0,134,10.8333,11.1667,-0.333333,6.83319,0.210643
3,3384,262,3384,0,199,12.3333,12.3333,0,9.20343,0.197717
4,3390,256,3390,0,273,13.3333,12,1.33333,9.07614,0.192572
5,3396,250,3396,0,353,12.3333,12.3333,0,8.99356,0.196976
6,3402,244,3402,0,427,11.3333,12.5,-1.16667,6.63189,0.171505
7,3408,238,3408,0,495,11.3333,11.6667,-0.333333,5.96646,0.164549
8,3414,232,3414,0,563,12.3333,11.6667,0.666667,6.65057,0.144902
9,3420,226,3420,0,637,11.3333,11.8333,-0.5,6.05703,0.13606
10,3426,220,3426,0,705,11.3333,14.5,-3.16667,6.69936,0.129421
11,3432,214,3432,0,773,11.3333,11.1667,0.166667,7.25042,0.119407
12,3438,208,3438,0,841,12.5,11.2719,1.22806,10.0716,0.112326
13,3444,202,3444,0,916,11.8333,11.8333,0,7.82829,0.113252
14,3450,196,3450,0,987,11.9218,11.9218,0,8.07601,0.101889
15,3456,190,3456,0,1058.53,12.2449,12.2449,0,8.43999,0.0948095
16,3462,184,3462,0,1132,12.5,12.5,0,9.2552,0.0893276
17,3468,178,3468,0,1207,13.5,12.8333,0.666667,11.5589,0.0930786
18,3474,172,3474,0,1288,13,14,-1,10.1651,0.0746285
19,3480,166,3480,0,1366,12.5,13.1667,-0.666667,8.38055,0.0706342
20,3486,160,3486,0,1441,12,12,0,7.45215,0.0636401
21,3492,154,3492,0,1513,11.8333,12,-0.166667,7.2799,0.0654377
22,3498,148,3498,0,1584,14,11.8333,2.16667,11.1822,0.0532528
23,3504,142,3504,0,1668,9.66667,13.8333,-4.16667,3.44439,0.0478992
24,3510,136,3510,0,1726,12.5,12.5,0,6.73647,0.0477015
25,3516,130,3516,0,1801,12.5,12.5,0,6.88014,0.0411555
26,3522,124,3522,0,1876,13.5,12.8333,0.666667,8.36467,0.0360428
27,3528,118,3528,0,1957,11.5,13.1667,-1.66667,5.99455,0.03408
28,3534,112,3534,0,2026,14.1667,12,2.16667,10.7728,0.0287319
29,3540,106,3540,0,2111,13.8333,13.1667,0.666667,10.2194,0.0240647
30,3546,100,3546,0,2194,12.5,12.5,0,7.21333,0.0214753
31,3552,94,3552,0,2269,12.5,12.5,0,7.77131,0.0200114
32,3558,88,3558,0,2344,12.8333,12.8333,0,8.77404,0.0161684
33,3564,82,3564,0,2421,12.443,12.443,0,9.5764,0.0135539
34,3570,76,3570,0,2495.66,12.4916,12.4916,0,8.52346,0.0113858
35,3576,70,3576,0,2570.61,12.3987,12.3987,0,7.50867,0.00964775
36,3582,64,3582,0,2645,12.5,12.5,0,7.87991,0.00869733
37,3588,58,3588,0,2720,11.3333,11.6667,-0.333333,6.97056,0.00610571
38,3594,52,3594,0,2788,12.1311,11.3333,0.797806,8.50403,0.00459462
39,3600,46,3600,0,2860.79,11.8689,11.8689,0,7.5583,0.00331987
40,3606,40,3606,0,2932,13,12,1,9.99883,0.00240221
41,3612,34,3612,0,3010,11,13.6667,-2.66667,7.00522,0.00144146
42,3618,28,3618,0,3076,11.1667,11.3333,-0.166667,6.96677,0.001008
43,3624,22,3624,0,3143,11.3333,11.3333,0,6.27701,0.00053675
44,3630,16,3630,0,3211,11.3333,11.3333,0,6.43205,0.000241917
45,3636,10,3636,0,3279,11.5,11.5,0,6.44284,9.1042e-05
46,3642,4,3642,0,3348,11.3872,11.3872,0,4.18135,1.8042e-05
