k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,2688,168,2688,0,0,12,,,6.97382,13.9419
1,2694,162,2694,0,72,11.6667,11.6667,0,6.67723,13.0069
2,2700,156,2700,0,142,11.6667,11.6667,0,6.63071,11.9803
3,2706,150,2706,0,212,11.6667,11.5,0.166667,6.509,11.0944
4,2712,144,2712,0,282,11.5,11.5,0,6.58592,10.1178
5,2718,138,2718,0,351,11.5,12,-0.5,6.41274,9.33464
6,2724,132,2724,0,420,11.6667,11.5,0.166667,6.18322,8.50824
7,2730,126,2730,0,490,11.3333,11.5,-0.166667,6.64568,7.67966
8,2736,120,2736,0,558,11.6667,11.5,0.166667,6.35658,7.08283
9,2742,114,2742,0,628,11.6667,11.6667,0,6.902,6.4055
10,2748,108,2748,0,698,11.3333,11.8333,-0.5,5.9318,5.61424
11,2754,102,2754,0,766,12.1667,11.3333,0.833333,7.15146,4.96534
12,2760,96,2760,0,839,11.8333,11.6667,0.166667,6.70244,4.35824
13,2766,90,2766,0,910,11.5,11.8333,-0.333333,7.23611,3.88145
14,2772,84,2772,0,979,11.5,11.3333,0.166667,7.17588,3.3676
15,2778,78,2778,0,1048,12,12.1667,-0.166667,7.8898,2.83573
16,2784,72,2784,0,1120,12.1667,12.6667,-0.5,7.6527,2.38317
17,2790,66,2790,0,1193,12.1667,11.6667,0.5,6.50271,1.9769
18,2796,60,2796,0,1266,11.3333,10.8333,0.5,7.01903,1.59516
19,2802,54,2802,0,1334,11,11.3333,-0.333333,6.92137,1.26027
20,2808,48,2808,0,1400,11.5,11.1667,0.333333,6.89796,0.976814
21,2814,42,2814,0,1469,10.8333,11.1667,-0.333333,5.60441,0.740247
22,2820,36,2820,0,1534,11.3333,11.5,-0.166667,6.52886,0.523607
23,2826,30,2826,0,1602,12.1667,12.5,-0.333333,7.25061,0.337923
24,2832,24,2832,0,1675,12.3333,12.1667,0.166667,7.31967,0.192224
25,2838,18,2838,0,1749,12.1667,11.5,0.666667,5.68824,0.0823131
26,2844,12,2844,0,1822,11.1667,11.5,-0.333333,6.91057,0.0191918
27,2850,6,2850,0,1889,10.8333,10.8333,0,6.29534,0.000468875
