k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,2688,168,2688,0,0,12.4916,,,7.87318,0.454842
1,2694,162,2694,0,74.9495,12.4916,12.4916,0,8.14363,0.420369
2,2700,156,2700,0,149.899,11.8502,11.8502,0,7.09796,0.347495
3,2706,150,2706,0,221,10.8333,10.8333,0,4.95071,0.316223
4,2712,144,2712,0,286,11.1667,11.1667,0,5.90462,0.28758
5,2718,138,2718,0,353,11.3182,11.6667,-0.348476,6.32238,0.268396
6,2724,132,2724,0,420.909,11.6818,11.6818,0,6.36052,0.24453
7,2730,126,2730,0,491,13.3333,11.6667,1.66667,9.82278,0.225304
8,2736,120,2736,0,571,13.3333,13.3333,0,9.46441,0.192499
9,2742,114,2742,0,651,12.5,12.5,0,8.54541,0.171859
10,2748,108,2748,0,726,12.6667,12.6667,0,7.84477,0.142964
11,2754,102,2754,0,802,12.3333,12.3333,0,7.20747,0.126851
12,2760,96,2760,0,876,13.3333,12.5,0.833333,8.66485,0.0876622
13,2766,90,2766,0,956,11.8333,11.8333,0,7.80273,0.0747445
14,2772,84,2772,0,1027,12.1667,12.1667,0,7.42485,0.0554826
15,2778,78,2778,0,1100,11.5,11.8333,-0.333333,6.6985,0.0510748
16,2784,72,2784,0,1169,12.3333,12.5,-0.166667,7.42765,0.0378954
17,2790,66,2790,0,1243,10.1667,11.6667,-1.5,4.0516,0.0346711
18,2796,60,2796,0,1304,9.97164,9.97164,0,4.64293,0.0263927
19,2802,54,2802,0,1363.83,9.99326,9.99326,0,5.43477,0.0212836
20,2808,48,2808,0,1423.79,9.99326,10.826,-0.832772,4.21419,0.0170365
21,2814,42,2814,0,1483.75,9.99326,9.99326,0,4.38036,0.0137356
22,2820,36,2820,0,1543.71,9.99326,9.99326,0,4.47669,0.0140824
23,2826,30,2826,0,1603.67,11.7566,12.3886,-0.632057,6.66832,0.00965733
24,2832,24,2832,0,1674.21,11.6321,11.6321,0,6.24422,0.00605612
25,2838,18,2838,0,1744,12.1667,12.1667,0,6.98354,0.00219083
26,2844,12,2844,0,1817,12.4612,12.4612,0,9.39524,0.00119658
27,2850,6,2850,0,1891.77,10.3778,10.3778,0,5.69619,0.000218333
