node_id,segment,lat,lon,planned_sog_knots,actual_sog_knots,planned_sws_knots,actual_sws_knots,distance_nm,time_h,fuel_mt,cum_distance_nm,cum_time_h,cum_fuel_mt,beaufort,wave_height_m,current_knots,heading_deg
20,1,26.34538650869462,56.83353195085728,11.331714545234252,11.331714545234252,11.89208984375,11.89208984375,12.000000000000085,1.0589747872749664,1.2573751302465932,259.7404963490366,22.122380353092417,27.23627903805482,2,0.14000000059604645,0.8014676122891979,120.87431588691152
21,1,26.242697448224845,57.02478821129246,11.331714545234252,11.331714545234252,11.749267578125,11.749267578125,11.999999999999773,1.0589747872749389,1.2126143545666206,271.7404963490364,23.181355140367355,28.448893392621443,1,0.11999999731779099,0.5233961099167365,120.95903829328337
22,1,26.139755637239208,57.21570638164479,11.331714545234252,11.331714545234252,11.419677734375,11.419677734375,12.0,1.0589747872749589,1.1134016637730169,283.7404963490364,24.240329927642314,29.56229505639446,1,0.10000000149011612,0.09719222043811888,121.04330364780895
23,1,26.036562664045167,57.40628776319425,11.331714545234252,11.401065544426013,10.9307861328125,11.0,12.000000000000512,1.0525331999224685,0.9890507125023448,295.7404963490369,25.292863127564782,30.551345768896805,2,0.11999999731779099,0.6519852781398765,121.12711258749904
24,1,25.93312011196392,57.596533666080425,11.331714545234252,11.331714545234252,11.3555908203125,11.3555908203125,11.999999999999261,1.0589747872748938,1.0947615265979376,307.74049634903616,26.351837914839678,31.646107295494744,2,0.14000000059604645,0.19438444087623777,121.21046575611574
25,1,25.829429559318967,57.78644540912427,11.331714545234252,11.331714545234252,11.5167236328125,11.5167236328125,12.000000000000057,1.058974787274964,1.1420290647363573,319.7404963490362,27.41081270211464,32.7881363602311,3,0.20000000298023224,0.13745056372739325,121.29336380396474
26,1,25.72549257942552,57.97602431965198,11.331714545234252,11.331714545234252,11.881103515625,11.881103515625,11.999999999999943,1.058974787274954,1.2538935274151577,331.74049634903616,28.469787489389596,34.04202988764626,3,0.3199999928474426,0.35043154112978575,121.37580738770976
27,1,25.62131074058087,58.165271733320694,11.331714545234252,11.331714545234252,12.086181640625,12.086181640625,12.000000000000114,1.0589747872749689,1.3199505824063889,343.7404963490363,29.528762276664565,35.36198047005265,4,0.4000000059604645,0.5233961099167365,121.45779717019748
28,1,25.516885606055467,58.35418899394638,11.331714545234252,11.331714545234252,12.0404052734375,12.0404052734375,12.000000000000284,1.058974787274984,1.3050093917744614,355.74049634903656,30.58773706393955,36.66698986182711,4,0.5,0.4346568628212288,121.53933382025991
29,1,25.412218734084895,58.542777453333606,11.331714545234252,11.331714545234252,12.2601318359375,12.2601318359375,11.99999999999983,1.0589747872749438,1.3777668849830091,367.7404963490364,31.646711851214494,38.04475674681012,4,0.5400000214576721,0.7401939087243625,121.62041801253488
30,1,25.30731167786265,58.73103847110737,11.331714545234252,11.331714545234252,12.1063232421875,12.1063232421875,12.000000000000114,1.0589747872749689,1.3265606722194585,379.7404963490365,32.70568663848946,39.37131741902958,4,0.5799999833106995,0.8747299598051198,121.70105042728271
