k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,3646,280,3642,4,0,12.6667,,,8.40823,13.0858
1,3652,274,3648,4,76,13,12.8333,0.166667,8.57176,12.5276
2,3658,268,3654,4,154,13.1667,12.3333,0.833333,8.96082,12.0885
3,3664,262,3660,4,233,12.1667,12,0.166667,7.9673,11.621
4,3670,256,3666,4,306,12.1667,12.5,-0.333333,8.68449,11.5096
5,3676,250,3672,4,379,12,12.6667,-0.666667,8.41574,10.4025
6,3682,244,3678,4,451,12.5,13,-0.5,8.72861,9.9081
7,3688,238,3684,4,526,12.1667,12.6667,-0.5,6.79077,9.52312
8,3694,232,3690,4,599,12.8333,12,0.833333,7.93829,8.82311
9,3700,226,3696,4,676,12,13,-1,8.16942,8.47162
10,3706,220,3702,4,748,12,13,-1,7.33034,8.0366
11,3712,214,3708,4,820,11.6667,12,-0.333333,7.06509,7.48983
12,3718,208,3714,4,890,12.5,11.6667,0.833333,8.45908,7.19546
13,3724,202,3720,4,965,12.3333,12.5,-0.166667,8.45998,6.74751
14,3730,196,3726,4,1039,12,12.3333,-0.333333,8.24669,6.22431
15,3736,190,3732,4,1111,12.1667,12.3333,-0.166667,8.12295,5.85416
16,3742,184,3738,4,1184,12.5,12.1667,0.333333,8.55417,5.44918
17,3748,178,3744,4,1259,12.6667,12.3333,0.333333,8.14882,5.09917
18,3754,172,3750,4,1335,12.3333,12.3333,0,7.99794,4.78284
19,3760,166,3756,4,1409,12.3333,12,0.333333,8.1168,4.38879
20,3766,160,3762,4,1483,12.5,12.1667,0.333333,8.16122,4.05215
21,3772,154,3768,4,1558,13,12.3333,0.666667,7.70666,3.7398
22,3778,148,3774,4,1636,12.3333,12.6667,-0.333333,6.79172,3.42505
23,3784,142,3780,4,1710,12.1667,12.1667,0,6.60813,3.1252
24,3790,136,3786,4,1783,11.6667,11.6667,0,6.92157,2.84805
25,3796,130,3792,4,1853,12,12,0,6.73054,2.60306
26,3802,124,3798,4,1925,11.8333,12.5,-0.666667,6.31314,2.34814
27,3808,118,3804,4,1996,12.1667,11.8333,0.333333,6.55434,2.11736
28,3814,112,3810,4,2069,12,11.8333,0.166667,6.6592,1.89256
29,3820,106,3816,4,2141,11.6667,11.8333,-0.166667,6.81547,1.67686
30,3826,100,3822,4,2211,11.8333,11.5,0.333333,7.58467,1.48322
31,3832,94,3828,4,2282,11.5,11.5,0,7.70426,1.30369
32,3838,88,3834,4,2351,11,11.6667,-0.666667,6.5814,1.11671
33,3844,82,3840,4,2417,11.3333,10.8333,0.5,7.04514,0.968896
34,3850,76,3846,4,2485,11.5,11.1667,0.333333,7.55539,0.814091
35,3856,70,3852,4,2554,11.1667,11.5,-0.333333,7.4044,0.682342
36,3862,64,3858,4,2621,11.8333,11.3333,0.5,8.13458,0.55527
37,3868,58,3864,4,2692,11.6667,12.1667,-0.5,7.69319,0.443688
38,3874,52,3870,4,2762,12.3333,12.1667,0.166667,7.93886,0.345656
39,3880,46,3876,4,2836,12.6667,12.6667,0,7.18628,0.253344
40,3886,40,3882,4,2912,12.3333,12.3333,0,6.97298,0.174987
41,3892,34,3888,4,2986,11.6667,11.6667,0,7.8107,0.114569
42,3898,28,3894,4,3056,11.6667,11.6667,0,8.18382,0.0681342
43,3904,22,3900,4,3126,12.1667,12,0.166667,8.06098,0.0328997
44,3910,16,3906,4,3199,12.1667,12.1667,0,7.74738,0.0102914
45,3916,10,3912,4,3272,12.1667,12.1667,0,7.6361,0.00231908
46,3922,4,3918,4,3345,12.25,12.25,0,5.30034,7.1583e-05
