k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,840,168,840,0,0,11.3333,,,6.05295,13.7402
1,846,162,846,0,68,11.5,11,0.5,7.32152,12.9034
2,852,156,852,0,137,10.5,11.6667,-1.16667,5.68689,11.9249
3,858,150,858,0,200,11.5,11.3333,0.166667,7.43211,11.0093
4,864,144,864,0,269,12.8333,13,-0.166667,9.63455,10.174
5,870,138,870,0,346,13,12.6667,0.333333,10.622,9.23094
6,876,132,876,0,424,12.6667,13,-0.333333,8.41134,8.35768
7,882,126,882,0,500,12.5,13,-0.5,9.6498,7.53743
8,888,120,888,0,575,13.6667,13.6667,0,10.4266,6.82842
9,894,114,894,0,657,13.1667,13.5,-0.333333,9.95426,6.11404
10,900,108,900,0,736,12.8333,12.6667,0.166667,8.83706,5.39623
11,906,102,906,0,813,13,12,1,8.52824,4.70575
12,912,96,912,0,891,12.3333,12,0.333333,7.35296,4.08614
13,918,90,918,0,965,11.8333,11.8333,0,6.78498,3.57808
14,924,84,924,0,1036,11.6667,11.6667,0,5.94022,3.06273
15,930,78,930,0,1106,11.5,11.1667,0.333333,6.07335,2.58504
16,936,72,936,0,1175,11,11.3333,-0.333333,5.85222,2.17228
17,942,66,942,0,1241,11,11.5,-0.5,5.6833,1.82567
18,948,60,948,0,1307,11.3333,11.3333,0,6.43771,1.44174
19,954,54,954,0,1375,11,11,0,6.63794,1.14963
20,960,48,960,0,1441,10.8333,11,-0.166667,6.13877,0.900702
21,966,42,966,0,1506,11,10.8333,0.166667,6.74428,0.645891
22,972,36,972,0,1572,11.6667,11.3333,0.333333,7.7245,0.455383
23,978,30,978,0,1642,11.8333,12,-0.166667,8.21554,0.292222
24,984,24,984,0,1713,11.6667,12.1667,-0.5,6.00045,0.161333
25,990,18,990,0,1783,9.16667,8.66667,0.5,4.03519,0.0679557
26,996,12,996,0,1838,9.66667,10,-0.333333,3.90349,0.0166119
27,1002,6,1002,0,1896,9.66667,9.66667,0,4.56,0.000432958
