time_h,distance_nm,lat_deg,lon_deg,bearing_deg,sog_kn,sws_kn,fcr_mt_per_h,fuel_mt,duration_h,wind_speed_kmh,wind_dir_deg,beaufort,wave_height_m,current_vel_kmh,current_dir_deg
0.0,0.0,47.56999999999999,-52.71000000000001,70.50002385241777,12.730490797142856,13.0126953125,1.5556306246726308,1.0889414372708417,0.7000000000000001,22.221799850463867,346.4139709472656,4,2.7100000381469727,0.9900000095367432,180.0
0.7000000000000001,8.911343558,47.620149078617,-52.49999999999068,70.50002385241777,11.787491478333335,12.606201171875,1.4143516492600574,2.545832968668103,1.7999999999999998,32.1459774017334,358.43967075018395,5,3.6480000495910643,0.8033798694610595,180.1211247272946
2.5,30.128828219,47.739358231602104,-51.999999999989825,70.50002385241777,11.787491478333335,12.1136474609375,1.2549588692869835,2.2589259647165703,1.7999999999999998,28.30280590057373,5.527936178372482,4,3.6750000715255737,0.505798414349556,206.31489802854355
4.3,51.34631288,47.85829505518642,-51.49999999998897,70.50002385241777,12.149227717647058,12.745361328125,1.4617097958060659,2.484906652870312,1.7000000000000002,25.506930828094482,12.185864175031929,4,3.65500009059906,0.6879955381155014,211.9105406224728
6.0,72.0,47.97380998736752,-51.01328615407303,70.50002385241777,12.166666666666666,12.4853515625,1.3740642114144286,8.244385268486571,6.0,25.331310749053955,350.14339497732345,4,3.215000033378601,0.505798414349556,206.31489802854355
12.0,145.0,48.380029530664586,-49.29300683806372,70.50002385241777,12.433736183999997,12.5494384765625,1.3953320903618955,1.3953320903618955,1.0,17.259578227996826,10.689787712301877,3,3.0799999833106995,0.7551808431744576,147.74816786092185
13.0,157.433736184,48.448898263701324,-49.00000000000824,70.50002385241777,13.195627575714285,13.28369140625,1.6548591472590635,1.158401403081346,0.7000000000000011,17.259578227996826,10.689787712301877,3,3.0799999833106995,0.7551808431744576,147.74816786092185
13.700000000000001,166.670675487,48.500000000000696,-48.78232718321118,70.50002385241777,13.311717064444439,12.9046630859375,1.5172065625647844,1.3654859063083065,0.9000000000000004,13.894885381062826,32.545042483711015,3,3.2799999713897705,1.9003316164016724,126.148152077575
14.600000000000001,178.651220845,48.566203591000324,-48.50000000000736,70.50002385241777,12.480873329999998,12.0989990234375,1.2504116924686746,2.125699877196746,1.6999999999999993,13.894885381062826,32.545042483711015,3,3.2799999713897705,1.9003316164016724,126.148152077575
16.3,199.868705506,48.683237456088946,-48.00000000000651,70.50002385241777,12.430173231764712,12.3040771484375,1.315078984829,2.2356342742092994,1.6999999999999993,12.228180313110352,62.87520823188759,3,3.3760000228881837,1.1710947275161743,123.79716147519692
18.0,221.0,48.79952623308777,-47.50203111180747,70.50002385241777,13.0,12.972412109375,1.5412280763292039,9.247368457975224,6.0,17.894203821818035,13.336860814564115,3,2.866666634877523,0.6745584309101105,123.15439006944095
24.0,299.0,49.266495451244936,-45.62675491116158,69.2010598676008,13.180280174999908,12.96875,1.539923179626465,0.6159692718505893,0.40000000000000213,12.501835250854493,305.2631080772969,3,2.9480000495910645,0.4691793262958527,66.68566310904752
24.400000000000002,304.27211207,49.29790336452049,-45.5000000000087,69.2010598676008,12.997800297500017,12.789306640625,1.4768816751549785,2.3630106802479625,1.5999999999999979,12.501835250854493,305.2631080772969,3,2.9480000495910645,0.4691793262958527,66.68566310904752
26.0,325.068592546,49.42160062097292,-45.00000000000341,69.2010598676008,13.207972796000035,12.87353515625,1.5062538540282113,1.5062538540282113,1.0,8.230005025863647,278.0375086373048,2,3.059999942779541,0.6323945224285126,68.87095621796965
27.0,338.276565342,49.50000000000262,-44.68244692145771,69.2010598676008,12.647512799999909,12.4029541015625,1.3470388167956266,0.8082232900773779,0.6000000000000014,14.79387346903483,188.07785017488396,3,3.18666672706604,0.5402338008085886,63.76895504249321
27.6,345.865073022,49.54498684764102,-44.49999999999815,69.2010598676008,12.997800297499989,12.7105712890625,1.4497726863353932,2.3196362981366314,1.6000000000000014,18.376084804534912,187.34617359430638,3,3.284999966621399,0.76816426217556,31.61867005614061
29.200000000000003,366.661553498,49.668062255821155,-43.999999999992866,69.2010598676008,12.92305812750006,13.0694580078125,1.5760770102474184,1.2608616081979303,0.7999999999999972,23.750006198883057,186.87068560780793,4,3.375,2.1632710695266724,334.97833954770005
30.0,377.0,49.729130497605595,-43.751437592665354,69.2010598676008,13.072542466249987,13.1829833984375,1.617505687970173,1.2940045503761395,0.8000000000000007,14.75648021697998,193.8576040934199,3,3.0899999141693115,1.8046254217624664,332.94671091309
30.8,387.458033973,49.790827062015516,-43.50000000001165,69.2010598676008,12.997800297500017,13.1097412109375,1.5906955172292179,2.5451128275667454,1.5999999999999979,14.75648021697998,193.8576040934199,3,3.0899999141693115,1.8046254217624664,332.94671091309
32.4,408.254514449,49.91328148790871,-43.00000000000637,69.2010598676008,12.299496695833312,12.3883056640625,1.3422717140837308,1.6107260569004809,1.2000000000000028,17.467092037200928,188.71533533246222,3,3.2549999952316284,1.0491611659526825,333.6897626325833
33.6,423.013910484,50.000000000001165,-42.645146782122,69.2010598676008,12.07416888199998,12.027587890625,1.2284014446682014,0.6142007223341007,0.5,19.350412368774414,179.737190246582,3,3.5199999809265137,0.6570506989955902,144.2175750732422
34.1,429.050994925,50.03542576028526,-42.50000000000108,69.2010598676008,12.997800297499989,12.9449462890625,1.5314592999002967,2.450334879840477,1.6000000000000014,19.350412368774414,179.737190246582,3,3.5199999809265137,0.6570506989955902,144.2175750732422
35.7,449.847475401,50.157260111006565,-41.999999999995794,69.2010598676008,13.841748663333474,13.4210205078125,1.7067162400908988,0.5120148720272648,0.29999999999999716,23.65576057434082,190.5430554471914,4,3.424000072479248,1.8603778600692749,8.892163354627787
36.0,454.0,50.18155021167574,-41.90016280389341,69.2010598676008,12.803042982307648,12.5750732421875,1.4039003126836775,1.8250704064887868,1.3000000000000043,18.642768478393556,182.10137356153797,3,2.652000093460083,1.6684903860092164,354.8903890604518
37.300000000000004,470.643955877,50.27878477695827,-41.499999999990536,69.2010598676008,12.997800296874995,13.1866455078125,1.6188540462754304,2.590166474040691,1.6000000000000014,19.714968999226887,188.39248248527514,4,2.693333387374878,0.7846612334251404,327.623222146147
38.900000000000006,491.440436352,50.39999999999773,-41.000000000009294,69.2010598676008,12.303706589285733,12.5054931640625,1.3807249429781483,1.9330149201694056,1.3999999999999986,19.714968999226887,188.39248248527514,4,2.693333387374878,0.7846612334251404,327.623222146147
40.300000000000004,508.665625577,50.50000000000169,-40.56952924335968,69.95667716824062,13.910984140000279,13.67919921875,1.8071188854266367,0.36142377708531964,0.19999999999999574,16.554128646850586,223.23764038085935,3,2.880000114440918,1.0182337760925293,135.00009155273438
40.5,511.447822405,50.51613208622551,-40.499999999990905,69.95667716824062,13.034785063333326,12.68310546875,1.4403946938073204,2.1605920407109807,1.5,15.607632160186768,234.29029509487242,3,2.9550000429153442,1.824217677116394,140.36507011634268
42.0,531.0,50.62934657481604,-40.01137601023186,69.95667716824062,13.333333333333334,12.7362060546875,1.4585621230208468,8.751372738125081,6.0,14.609300136566162,189.37341453148537,3,2.819999933242798,2.0673316419124603,126.88779730199782
48.0,611.0,51.08974607707104,-38.012114342788664,69.95667716824062,12.166666666666666,11.7510986328125,1.1456187570132812,6.873712542079687,6.0,5.471001505851746,289.16713061360264,1,2.8850001096725464,0.7929554507136345,81.76728034315218
54.0,684.0,51.50590045442068,-36.187788071246786,69.95667716824062,10.734709821428547,11.0845947265625,0.9615329214603631,0.6730730450222568,0.7000000000000028,18.452390670776367,348.39164176832026,3,3.1550000309944153,0.7447420507669449,291.81183290570414
