k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,4032,168,4032,0,0,9.99326,,,4.53208,0.464931
1,4038,162,4038,0,59.9596,9.99326,9.99326,0,4.15817,0.423423
2,4044,156,4044,0,119.919,9.99326,10.826,-0.832772,3.72462,0.37212
3,4050,150,4050,0,179.879,9.85355,10.0202,-0.166667,4.0368,0.333705
4,4056,144,4056,0,239,10.1667,10,0.166667,4.52022,0.304466
5,4062,138,4062,0,300,10.991,12.3333,-1.3423,6.00838,0.285356
6,4068,132,4068,0,365.946,10.826,10.826,0,6.48108,0.264219
7,4074,126,4074,0,430.902,10.0163,10.8496,-0.833333,5.85151,0.187145
8,4080,120,4080,0,491,10.8333,10.8333,0,6.41518,0.165005
9,4086,114,4086,0,556,11.6667,11,0.666667,7.83775,0.132971
10,4092,108,4092,0,626,10.8333,10.8333,0,6.1758,0.116273
11,4098,102,4098,0,691,13.3333,10.8333,2.5,9.27088,0.101793
12,4104,96,4104,0,771,10.8333,13.3333,-2.5,6.5636,0.090378
13,4110,90,4110,0,836,10.3333,11.6667,-1.33333,5.70085,0.0809592
14,4116,84,4116,0,898,12.1667,10.5,1.66667,7.04704,0.0674028
15,4122,78,4122,0,971,12.5,12.5,0,7.87991,0.0571961
16,4128,72,4128,0,1046,11.5,11.5,0,6.85766,0.0493814
17,4134,66,4134,0,1115,12.5,12.5,0,8.40134,0.0404993
18,4140,60,4140,0,1190,12.4914,12.4914,0,9.014,0.0363525
19,4146,54,4146,0,1264.95,12.5086,12.5086,0,8.49574,0.0278362
20,4152,48,4152,0,1340,12.5,12.5,0,9.88108,0.0216288
21,4158,42,4158,0,1415,12.5,12.5,0,9.42335,0.016476
22,4164,36,4164,0,1490,12.5,12.5,0,9.4943,0.0124677
23,4170,30,4170,0,1565,12.3333,12.3719,-0.0385392,8.77549,0.00823071
24,4176,24,4176,0,1639,12.5,12.5,0,8.74383,0.00483037
25,4182,18,4182,0,1714,11.8333,13.1667,-1.33333,7.21001,0.00207379
26,4188,12,4188,0,1785,15.5,16.3333,-0.833333,16.7484,0.000604375
27,4194,6,4194,0,1878,12.6724,12.6724,0,9.52951,0.000194208
