block,time_h,distance_nm,lat_deg,lon_deg,bearing_deg,sog_kn,sws_kn,fcr_mt_per_h,fuel_mt,duration_h,wind_speed_kmh,wind_dir_deg,beaufort,wave_height_m,current_vel_kmh,current_dir_deg
0,0.0,0.0,24.749999999999986,52.829999999999984,61.25,12.0,12.357177734375,1.3321789920011762,1.1657007750719874,0.8750331465,32.83705139160156,322.12493896484375,5,0.41999998688697815,1.2979984283447266,123.69009399414064
0,0.8750331465,10.500397758,24.835133447837645,52.99999999999201,61.25,12.0,12.357177734375,1.3321789920011762,2.2597400390641176,1.696273588333333,32.83705139160156,322.12493896484375,5,0.41999998688697815,1.2979984283447266,123.69009399414064
0,2.571306734833333,30.855680818,25.000000000000533,53.32954924181962,61.25,12.0,12.0623779296875,1.2390918346979065,1.0871213266964874,0.8773533133333334,30.312768936157227,307.27825927734375,5,0.36000001430511475,1.7076297998428345,108.43502807617188
0,3.448660048166667,41.383920578,25.085186313026924,53.500000000006594,61.25,12.0,12.1319580078125,1.2606583256155997,3.2163679517543944,2.551339951833333,30.799084345499676,290.55937488384114,5,0.3333333333333333,1.5200531482696533,108.38387625451112
1,6.0,72.0,25.332570585888792,53.99567012807677,61.25,12.0,12.1319580078125,1.2606583256155997,0.028096228754913365,0.02228694974999949,30.799084345499676,290.55937488384114,5,0.3333333333333333,1.5200531482696533,108.38387625451112
1,6.02228694975,72.267443397,25.334729365971363,54.000000000005,61.25,12.0,12.1905517578125,1.2790125007413284,2.183805245343393,1.7074150910000003,29.443069458007812,281.99688720703125,5,0.36000001430511475,1.3104196786880493,105.94546508789062
1,7.7297020407499994,92.756424489,25.500000000000068,54.33171379463937,61.25,12.0,12.1484375,1.2658025673627853,1.0964531337163503,0.8662118105833336,28.98167610168457,276.418701171875,5,0.4000000059604645,1.272792100906372,98.1300048828125
1,8.595913851333334,103.150966216,25.58375892220398,54.50000000000341,61.25,12.0,11.74560546875,1.1440129163978563,2.9442624174003282,2.5736269015833337,31.49259312947591,270.47547694973184,5,0.3799999952316284,1.519881804784139,88.65938549585164
1,11.169540752916667,134.034489035,25.832271343672463,55.00000000000182,61.25,12.0,11.6192626953125,1.1074915285141784,0.919726580921054,0.8304592470833327,30.141265869140625,262.4506530761719,5,0.41999998688697815,1.7999999523162842,90.0
2,12.0,144.0,25.912350507051375,55.16134025615352,61.25,12.166666666666666,11.7913818359375,1.1574408622809311,1.0384020307067854,0.8971534223013695,30.141265869140625,262.4506530761719,5,0.41999998688697815,1.7999999523162842,90.0
2,12.89715342230137,154.915366638,26.00000000000113,55.338058545416345,61.25,12.166666666666666,11.7034912109375,1.1317512974002852,0.9304526055322832,0.8221352232328784,30.783679962158203,259.21575927734375,5,0.46000000834465027,1.9800000190734863,90.0
2,13.719288645534247,164.918011854,26.08026303883376,55.50000000000023,61.25,12.166666666666666,11.595458984375,1.1006989018283895,2.793982985051941,2.5383717385479434,28.640003840128582,242.90707360734547,5,0.5400000015894572,1.963921030362447,66.33552452154088
2,16.257660384082193,195.801534673,26.32773046273152,55.999999999998636,61.25,12.166666666666666,11.595458984375,1.1006989018283895,1.9177913018528303,1.742339615917809,28.640003840128582,242.90707360734547,5,0.5400000015894572,1.963921030362447,66.33552452154088
3,18.0,217.0,26.497286975748565,56.34320024712025,61.25,12.166666666666666,11.7730712890625,1.1520571468294551,0.032141836201182945,0.027899515479453088,35.426631927490234,217.56866455078122,5,0.8600000143051147,1.6595180034637451,49.3988037109375
3,18.027899515479454,217.339444105,26.499999999998124,56.34869580063898,61.25,12.166666666666666,11.7730712890625,1.1520571468294551,0.5924977295008127,0.514295433287671,35.426631927490234,217.56866455078122,5,0.8600000143051147,1.6595180034637451,49.3988037109375
3,18.542194948767126,223.59670521,26.549999999997816,56.44999999999558,61.25,12.166666666666666,12.17041015625,1.2726832991356787,0.33327033746348983,0.2618643127397246,42.406715393066406,229.8208312988281,6,1.0,1.1384198665618896,71.56494140625001
3,18.80405926150685,226.782721015,26.522406178910806,56.500000000006395,121.53,12.166666666666666,12.6995849609375,1.4460166202179057,0.30740503495584265,0.21258748389041243,42.406715393066406,229.82083129882812,6,1.0,1.1384198665618896,71.56494140625
3,19.01664674539726,229.369202069,26.500000000000313,56.54059115229279,121.53,12.166666666666666,12.6995849609375,1.4460166202179057,3.479196448848037,2.4060556429315065,42.406715393066406,229.82083129882812,6,1.0,1.1384198665618896,71.56494140625
3,21.42270238832877,258.642879058,26.24610390156497,57.000000000003354,121.53,12.166666666666666,12.554931640625,1.397165194761783,3.2514826785660036,2.3271998835616445,5.1847201983133955,184.0112888878977,1,0.09999999900658925,0.8597662051518759,335.022440757998
3,23.749902271890413,286.957144308,26.000000000000878,57.44435224099999,121.53,12.166666666666666,12.554931640625,1.397165194761783,0.3494278410037122,0.2500977281095882,5.1847201983133955,184.0112888878977,1,0.09999999900658925,0.8597662051518759,335.022440757998
4,24.0,290.0,25.973521087997263,57.49210554605071,121.53,12.333333333333334,12.5531005859375,1.3965539816876296,0.056960956730122504,0.04078679197297444,3.396233081817627,237.99465942382812,1,0.11999999731779099,0.4024922549724579,296.56500244140625
4,24.040786791972973,290.503037101,25.969143087687012,57.50000000000034,121.53,12.333333333333334,12.2747802734375,1.3057074472970922,3.3729766726060046,2.5832560575405368,5.238117535909017,239.7074250357008,1,0.15999999890724817,0.19416408240795135,67.97627651445511
4,26.62404284951351,322.363195144,25.691528654629238,57.99999999999727,121.53,12.333333333333334,12.2747802734375,1.3057074472970922,2.3224614893656095,1.7786997341351394,5.238117535909017,239.7074250357008,1,0.15999999890724817,0.19416408240795135,67.97627651445511
4,28.40274258364865,344.300491865,25.49999999999714,58.34427476302983,121.53,12.333333333333334,12.3919677734375,1.3434624335872427,1.0808911962002263,0.8045563234054022,11.44097900390625,245.85446166992188,2,0.3199999928474426,0.17999999225139618,0.0
4,29.207298907054053,354.223353187,25.41326559265441,58.49999999999426,121.53,12.333333333333334,12.4615478515625,1.366220097067839,1.0830041641503938,0.792701092945947,17.388408660888672,242.90452575683594,3,0.3199999928474426,0.17999999225139618,270.0
5,30.0,364.0,25.327748171806544,58.65343060758485,121.53,12.166666666666666,12.474365234375,1.370440130671439,2.4874627411311634,1.8150831148767115,16.770060857137043,236.3159678962665,3,0.3466666638851166,0.4897366315126419,292.27305417168714
5,31.81508311487671,386.083511231,25.13435896479879,59.00000000000691,121.53,12.166666666666666,12.20703125,1.2842065189033747,1.6172698356094772,1.2593533920000002,14.512063980102539,223.99501037597656,3,0.4000000059604645,1.0495712757110596,30.963684082031254
5,33.07443650687671,401.405644167,24.999999999996817,59.24045914831413,121.53,12.166666666666666,12.012939453125,1.2239186866038398,1.6636601069573245,1.3592897348219186,12.570467948913574,217.96479034423828,2,0.41999998688697815,0.6512461155653,58.28250122070313
5,34.43372624169863,417.943669274,24.854813906762022,59.500000000003865,121.53,12.166666666666666,12.291259765625,1.3109734389351688,2.0533432952342583,1.56627375830137,11.384198188781738,214.69522094726562,2,0.4699999988079071,0.2545584440231323,270.00000762939453
6,36.0,437.0,24.687308272163914,59.79906208720638,121.53,11.833333333333334,11.9598388671875,1.207760123937021,1.306812850753365,1.0820135760845082,11.384198188781738,214.69522094726562,2,0.4699999988079071,0.2545584440231323,270.00000762939453
6,37.082013576084506,449.803827317,24.574635626692224,60.000000000000824,121.53,11.833333333333334,12.6849365234375,1.4410186314337403,1.0320605287710132,0.716202071408449,11.592893600463867,216.15827941894528,2,0.5,1.9881649017333984,264.8056640625
6,37.79821564749296,458.278885162,24.500000000003617,60.13300401450556,121.53,11.833333333333334,12.6849365234375,1.4410186314337403,2.8477491619658784,1.976205650535214,11.592893600463867,216.15827941894528,2,0.5,1.9881649017333984,264.8056640625
6,39.77442129802817,481.66398536,24.29382940504097,60.49999999999778,121.53,11.833333333333334,12.357177734375,1.3321789920011762,2.72594444389309,2.046229868704222,11.591974258422852,212.89243316650388,2,0.5399999916553497,1.0102081298828125,282.7799987792969
6,41.82065116673239,505.877705473,24.07999999999999,60.879999999999995,121.53,11.833333333333334,11.7657470703125,1.1499083438354087,0.20623471983156602,0.1793488332676063,13.048145771026611,207.88118743896484,2,0.5900000035762787,0.20124612748622894,76.71749877929688
7,42.0,508.0,24.063675605885013,60.913987040970994,117.61,12.333333333333334,12.2601318359375,1.3010384208753563,0.5665860012743045,0.43548752456756634,13.048145771026611,207.88118743896484,2,0.5900000035762787,0.20124612748622894,76.71749877929688
7,42.43548752456756,513.371012803,24.022353244778678,60.99999999999545,117.61,12.333333333333334,12.2601318359375,1.3010384208753563,0.30641759105376426,0.23551771118919174,13.048145771026611,207.88118743896484,2,0.5900000035762787,0.20124612748622894,76.71749877929688
7,42.67100523575676,516.275731241,23.9999999999967,61.04651700472979,117.61,12.333333333333334,12.371826171875,1.3369221824627857,3.0695800631326646,2.2960050355945896,15.082613945007324,205.95774043680592,3,0.6066666841506958,0.7559268077214559,27.70553379198469
7,44.96701027135135,544.59312668,23.78188058963045,61.50000000000651,117.61,12.333333333333334,12.291259765625,1.3109734389351688,3.3187590809874563,2.53152274670271,15.637625694274902,212.75666046142578,3,0.6100000143051147,1.1010668277740479,34.811767578125
7,47.49853301805406,575.815240556,23.540962349689618,62.000000000001535,117.61,12.333333333333334,12.1649169921875,1.2709607845028237,0.546464811388198,0.4299619768378337,15.580141067504883,220.31402587890622,3,0.6200000047683716,0.8999999761581421,53.1300048828125
7,47.92849499489189,581.118104937,23.500000000000995,62.084921610402546,117.61,12.333333333333334,12.1649169921875,1.2709607845028237,0.09088005738807967,0.07150500510810824,15.580141067504883,220.31402587890622,3,0.6200000047683716,0.8999999761581421,53.1300048828125
8,48.0,582.0,23.493186503667097,62.099044534085664,117.61,12.333333333333334,12.0111083984375,1.2233591098698375,2.4834872133589614,2.030055764756759,15.664727687835693,226.4077606201172,3,0.5900000035762787,0.9435765445232391,73.44432067871094
8,50.03005576475676,607.037354432,23.299601966695512,62.49999999999659,117.61,12.333333333333334,12.0111083984375,1.2233591098698375,3.0969614141206527,2.5315227467837813,15.664727687835693,226.4077606201172,3,0.5900000035762787,0.9435765445232391,73.44432067871094
8,52.56157851154054,638.259468309,23.057802920058457,63.000000000007645,117.61,12.333333333333334,12.0367431640625,1.2312087192428558,0.7442586421112087,0.604494291243241,15.379205703735352,237.4259490966797,3,0.5799999833106995,0.7199999690055847,90.0
8,53.16607280278378,645.714897901,22.99999999999871,63.11939341490478,117.61,12.333333333333334,12.0550537109375,1.2368360928476718,1.0314312563243175,0.8339271972162184,14.899641513824463,241.8822250366211,3,0.5699999928474426,0.731079488992691,82.98187255859375
9,54.0,656.0,22.920217623469636,63.284102027200305,117.61,12.5,12.2216796875,1.2888352123626974,1.3900430270711686,1.0785265747999984,14.899641513824463,241.8822250366211,3,0.5699999928474426,0.731079488992691,82.98187255859375
9,55.0785265748,669.481582185,22.815568726757164,63.50000000000267,117.61,12.5,12.2344970703125,1.2928944314203932,3.229351773396301,2.4977691100799984,13.930989583333334,247.20538850398555,3,0.5799999833106995,0.8683281540870667,68.76091700885218
9,57.576295684879994,700.703696061,22.572902941159203,63.999999999997726,117.61,12.5,12.2344970703125,1.2928944314203932,0.969065744213541,0.7495319963200018,13.930989583333334,247.20538850398555,3,0.5799999833106995,0.8683281540870667,68.76091700885218
9,58.325827681199996,710.072846015,22.499999999999236,64.15004028860722,117.61,12.5,12.027587890625,1.2284014446682014,2.0565556950374346,1.6741723188000015,12.522619247436523,251.56495666503906,3,0.5199999809265137,0.9693295955657959,111.80148315429688
