time_h,distance_nm,lat_deg,lon_deg,bearing_deg,sog_kn,sws_kn,fcr_mt_per_h,fuel_mt,duration_h,wind_speed_kmh,wind_dir_deg,beaufort,wave_height_m,current_vel_kmh,current_dir_deg
0.0,0.0,24.749999999999986,52.829999999999984,61.25,12.118714285714285,12.4761962890625,1.3710437010653154,1.1879564007674532,0.866461367966899,32.83705139160156,322.12493896484375,5,0.41999998688697815,1.2979984283447266,123.69009399414064
0.866461367966899,10.500397758,24.835133447837645,52.99999999999201,61.25,12.118714285714285,12.4761962890625,1.3710437010653154,2.3028831247975576,1.679656981763742,32.83705139160156,322.12493896484375,5,0.41999998688697815,1.2979984283447266,123.69009399414064
2.546118349730641,30.855680818,25.000000000000533,53.32954924181962,61.25,12.118714285714285,12.181396484375,1.276132995993492,1.108651778621804,0.8687588065683538,30.312768936157227,307.27825927734375,5,0.36000001430511475,1.7076297998428345,108.43502807617188
3.414877156298995,41.383920578,25.085186313026924,53.500000000006594,61.25,12.118714285714285,12.2509765625,1.2981259391729254,3.308164638524594,2.548415788249578,30.799084345499676,290.55937488384114,5,0.3333333333333333,1.5200531482696533,108.38387625451112
5.963292944548573,72.267443397,25.334729365971363,54.000000000005,61.25,12.118714285714285,12.3095703125,1.3168411251700018,2.226369256562262,1.6906893428581535,29.443069458007812,281.99688720703125,5,0.36000001430511475,1.3104196786880493,105.94546508789062
7.653982287406727,92.756424489,25.500000000000068,54.33171379463937,61.25,12.118714285714285,12.2674560546875,1.3033715402778159,1.1179362382668383,0.8577264453914256,28.98167610168457,276.418701171875,5,0.4000000059604645,1.272792100906372,98.1300048828125
8.511708732798152,103.150966216,25.58375892220398,54.50000000000341,61.25,12.118714285714285,11.866455078125,1.179689460926722,3.006339247457294,2.5484157882495793,31.49259312947591,270.47547694973184,5,0.3799999952316284,1.519881804784139,88.65938549585164
11.060124521047731,134.034489035,25.832271343672463,55.00000000000182,61.25,12.118714285714285,11.741943359375,1.142943190103786,1.9693225120318816,1.7230274689794995,30.141265869140625,262.4506530761719,5,0.41999998688697815,1.7999999523162842,90.0
12.783151990027232,154.915366638,26.00000000000113,55.338058545416345,61.25,12.118714285714285,11.654052734375,1.117469395627337,0.9223461862925996,0.8253883192700798,30.783679962158203,259.21575927734375,5,0.46000000834465027,1.9800000190734863,90.0
13.608540309297311,164.918011854,26.08026303883376,55.50000000000023,61.25,12.118714285714285,11.5460205078125,1.0866800015392932,2.7693124726978096,2.548415788249577,28.640003840128582,242.90707360734547,5,0.5400000015894572,1.963921030362447,66.33552452154088
16.15695609754689,195.801534673,26.32773046273152,55.999999999998636,61.25,12.118714285714285,11.5460205078125,1.0866800015392932,1.9312952597874904,1.7772437673020494,28.640003840128582,242.90707360734547,5,0.5400000015894572,1.963921030362447,66.33552452154088
17.93419986484894,217.339444105,26.499999999998124,56.34869580063898,61.25,12.118714285714285,11.7236328125,1.1376045602264349,0.587379865532983,0.5163304421143212,35.426631927490234,217.56866455078122,5,0.8600000143051147,1.6595180034637451,49.3988037109375
18.45053030696326,223.59670521,26.549999999997816,56.44999999999558,61.25,12.118714285714285,12.1209716796875,1.2572365858627506,0.33052810213578276,0.26290048019002343,42.406715393066406,229.8208312988281,6,1.0,1.1384198665618896,71.56494140625001
18.713430787153282,226.782721015,26.522406178910806,56.500000000006395,121.53,12.118714285714285,12.65380859375,1.4304361716760032,0.30529608750308374,0.21342866850561854,42.406715393066406,229.82083129882812,6,1.0,1.1384198665618896,71.56494140625
18.9268594556589,229.369202069,26.500000000000313,56.54059115229279,121.53,12.118714285714285,12.65380859375,1.4304361716760032,3.4553274758186916,2.4155761328170122,42.406715393066406,229.82083129882812,6,1.0,1.1384198665618896,71.56494140625
21.34243558847591,258.642879058,26.24610390156497,57.000000000003354,121.53,12.118714285714285,12.50732421875,1.3813315291496402,3.227354519005048,2.3364083501314385,5.1847201983133955,184.0112888878977,1,0.09999999900658925,0.8597662051518759,335.022440757998
23.67884393860735,286.957144308,26.000000000000878,57.44435224099999,121.53,12.118714285714285,12.50732421875,1.3813315291496402,0.40417270334768807,0.29259645119119254,5.1847201983133955,184.0112888878977,1,0.09999999900658925,0.8597662051518759,335.022440757998
23.971440389798545,290.503037101,25.969143087687012,57.50000000000034,121.53,12.118714285714285,12.060546875,1.2385276423301548,3.256095118256769,2.629004801322626,5.238117535909017,239.7074250357008,1,0.15999999890724817,0.19416408240795135,67.97627651445511
26.60044519112117,322.363195144,25.691528654629238,57.99999999999727,121.53,12.118714285714285,12.060546875,1.2385276423301548,2.241982750512202,1.8102000099845619,5.238117535909017,239.7074250357008,1,0.15999999890724817,0.19416408240795135,67.97627651445511
28.410645201105734,344.300491865,25.49999999999714,58.34427476302983,121.53,12.118714285714285,12.177734375,1.274982405303046,1.0439617023338699,0.8188047913380689,11.44097900390625,245.85446166992188,2,0.3199999928474426,0.17999999225139618,0.0
29.2294499924438,354.223353187,25.41326559265441,58.49999999999426,121.53,12.118714285714285,12.2491455078125,1.2975439649124734,3.411249313789164,2.6290048014051473,17.388408660888672,242.90452575683594,3,0.3199999928474426,0.17999999225139618,270.0
31.85845479384895,386.083511231,25.13435896479879,59.00000000000691,121.53,12.118714285714285,12.159423828125,1.2692398247978163,1.6047462515179882,1.2643365108509863,14.512063980102539,223.99501037597656,3,0.4000000059604645,1.0495712757110596,30.963684082031254
33.12279130469994,401.405644167,24.999999999996817,59.24045914831413,121.53,12.118714285714285,11.96533203125,1.2094250641371183,1.6504640347295603,1.3646682904716445,12.570467948913574,217.96479034423828,2,0.41999998688697815,0.6512461155653,58.28250122070313
34.48745959517158,417.943669274,24.854813906762022,59.500000000003865,121.53,12.118714285714285,12.24365234375,1.2957990858230914,3.4066620181783835,2.629004801322631,11.384198188781738,214.69522094726562,2,0.4699999988079071,0.2545584440231323,270.00000762939453
37.11646439649421,449.803827317,24.574635626692224,60.000000000000824,121.53,12.118714285714285,12.9705810546875,1.5405755358718138,1.0773805267854706,0.6993363854605023,11.592893600463867,216.15827941894528,2,0.5,1.9881649017333984,264.8056640625
37.815800781954714,458.278885162,24.500000000003617,60.13300401450556,121.53,12.118714285714285,12.9705810546875,1.5405755358718138,2.972799953821713,1.9296684158621287,11.592893600463867,216.15827941894528,2,0.5,1.9881649017333984,264.8056640625
39.74546919781684,481.66398536,24.29382940504097,60.49999999999778,121.53,12.118714285714285,12.642822265625,1.4267135926654337,2.850636032812229,1.9980436490316014,11.591974258422852,212.89243316650388,2,0.5399999916553497,1.0102081298828125,282.7799987792969
41.74351284684844,505.877705473,24.07999999999999,60.879999999999995,121.53,12.118714285714285,12.049560546875,1.2351460842502384,0.7637220408474698,0.6183252738975134,13.048145771026611,207.88118743896484,2,0.5900000035762787,0.20124612748622894,76.71749877929688
42.36183812074596,513.371012803,24.022353244778678,60.99999999999545,117.61,12.118714285714285,12.0458984375,1.2340202675524634,0.29578066942718595,0.2396886641204303,13.048145771026611,207.88118743896484,2,0.5900000035762787,0.20124612748622894,76.71749877929688
42.60152678486639,516.275731241,23.9999999999967,61.04651700472979,117.61,12.118714285714285,12.159423828125,1.2692398247978163,2.9657903617791535,2.336666643950909,15.082613945007324,205.95774043680592,3,0.6066666841506958,0.7559268077214559,27.70553379198469
44.93819342881729,544.59312668,23.78188058963045,61.50000000000651,117.61,12.118714285714285,12.078857421875,1.2441772782344742,3.205442734858486,2.5763553079888326,15.637625694274902,212.75666046142578,3,0.6100000143051147,1.1010668277740479,34.811767578125
47.51454873680613,575.815240556,23.540962349689618,62.000000000001535,117.61,12.118714285714285,11.95068359375,1.2049886204003997,0.5272746831042996,0.4375764834435483,15.580141067504883,220.31402587890622,3,0.6200000047683716,0.8999999761581421,53.1300048828125
47.95212522024968,581.118104937,23.500000000000995,62.084921610402546,117.61,12.118714285714285,11.95068359375,1.2049886204003997,2.5772041451303993,2.138778824545275,15.580141067504883,220.31402587890622,3,0.6200000047683716,0.8999999761581421,53.1300048828125
50.090904044794954,607.037354432,23.299601966695512,62.49999999999659,117.61,12.118714285714285,11.7987060546875,1.159599036016936,2.987539131676641,2.5763553080713395,15.664727687835693,226.4077606201172,3,0.5900000035762787,0.9435765445232391,73.44432067871094
52.66725935286629,638.259468309,23.057802920058457,63.000000000007645,117.61,12.118714285714285,11.822509765625,1.1666316256237224,0.717711445255472,0.6151997164244182,15.379205703735352,237.4259490966797,3,0.5799999833106995,0.7199999690055847,90.0
53.28245906929071,645.714897901,22.99999999999871,63.11939341490478,117.61,12.118714285714285,11.8426513671875,1.172604439775992,2.2996597537599337,1.9611555915644052,14.899641513824463,241.8822250366211,3,0.5699999928474426,0.731079488992691,82.98187255859375
55.243614660855116,669.481582185,22.815568726757164,63.50000000000267,117.61,12.118714285714285,11.85546875,1.1764159154742957,3.0308653882347327,2.5763553079888233,13.930989583333334,247.20538850398555,3,0.5799999833106995,0.8683281540870667,68.76091700885218
57.819969968843935,700.703696061,22.572902941159203,63.999999999997726,117.61,12.118714285714285,11.85546875,1.1764159154742957,0.909503835183556,0.7731141879501616,13.930989583333334,247.20538850398555,3,0.5799999833106995,0.8683281540870667,68.76091700885218
58.5930841567941,710.072846015,22.499999999999236,64.15004028860722,117.61,12.118714285714285,11.6485595703125,1.115889975158609,2.012218688644935,1.803241120038671,12.522619247436523,251.56495666503906,3,0.5199999809265137,0.9693295955657959,111.80148315429688
60.39632527683277,731.925809937,22.329809154911988,64.49999999999275,117.61,12.118714285714285,11.6485595703125,1.115889975158609,2.8749290607234776,2.5763553080713395,12.522619247436523,251.56495666503906,3,0.5199999809265137,0.9693295955657959,111.80148315429688
62.97268058490411,763.147923814,22.086290996780253,65.00000000000381,117.61,12.118714285714285,12.39013671875,1.3428669858512876,1.2245155447635006,0.9118665941342208,10.390226364135742,255.96372985839844,2,0.5199999809265137,0.7421590089797974,345.9637451171875
63.88454717903833,774.198574535,22.000000000001876,65.17696833028373,117.61,12.118714285714285,12.39013671875,1.3428669858512876,2.2351869421574166,1.6644887138546027,10.390226364135742,255.96372985839844,2,0.5199999809265137,0.7421590089797974,345.9637451171875
65.54903589289293,794.37003769,21.842352132523157,65.49999999999883,117.61,12.118714285714285,12.3974609375,1.3452498328655493,1.594287111842593,1.1851234416781626,9.358143329620361,259.0044708251953,2,0.5199999809265137,0.6664426326751709,256.7174758911133
66.73415933457109,808.732210073,21.730000000001358,65.72999999999718,117.61,12.118714285714285,12.489013671875,1.3752736566167114,2.092551045986027,1.5215524822411548,7.2362682819366455,270.5728759765625,2,0.5199999809265137,0.9544996023178101,253.1549530029297
68.25571181681225,827.171469876,21.50000000000277,65.94352183835286,139.03,12.118714285714285,12.327880859375,1.3227262938218591,0.5323474472206302,0.40246228543811285,7.2362682819366455,270.5728759765625,2,0.5199999809265137,0.9544996023178101,253.1549530029297
68.65817410225036,832.048795324,21.43910219143396,66.00000000000568,139.03,12.118714285714285,12.3114013671875,1.3174288548973359,3.816604347346886,2.897009833327436,5.537540753682454,293.6394653011948,1,0.5199999809265137,0.48386972149213153,275.70497579359323
71.5551839355778,867.156829777,20.999999999997524,66.40654191858164,139.03,12.118714285714285,12.459716796875,1.3656179432629105,0.9094748892960541,0.6659804770308008,5.091168403625488,315.0000915527344,1,0.5400000214576721,0.6489992141723633,303.6900939941406
72.2211644126086,875.227656898,20.898872831399387,66.49999999999767,139.03,12.118714285714285,12.459716796875,1.3656179432629105,3.581274567494449,2.6224571705154998,5.091168403625488,315.0000915527344,1,0.5400000214576721,0.6489992141723633,303.6900939941406
74.8436215831241,907.008466074,20.500000000003915,66.86801351421488,139.03,12.118714285714285,12.5,1.37890625,1.2969070249750694,0.9405331399252628,5.560969829559326,337.0526404176594,1,0.5600000023841858,0.7063619693120321,327.3138047841667
75.78415472304937,918.406518473,20.356691476389436,67.00000000000125,139.03,12.118714285714285,12.6080322265625,1.4149680438493892,3.3070525295649267,2.3371923796725214,8.675139427185059,4.592179894447327,2,0.6100000143051147,1.1838446855545044,278.79612731933594
78.12134710272188,946.730285153,19.999999999994444,67.32798186018769,139.03,12.118714285714285,12.8497314453125,1.497913912728373,1.8361397746913994,1.2257979307682412,12.144330978393555,11.976112365722656,2,0.6200000047683716,1.5379207134246826,290.5561218261719
79.34714503349012,961.585380048,19.812599795757325,67.50000000000483,139.03,12.118714285714285,12.4835205078125,1.373459754807291,2.8039634684807364,2.0415330399500187,13.669365882873535,12.962460041046144,3,0.6500000059604645,0.9178234934806824,270.0
