k,t_wall,sub_eta,forecast_cycle,staleness_h,d_start,planned_b0_sog,prev_plan_b0_sog,divergence_kn,block0_fuel_mt,sub_solve_s
0,504,168,504,0,0,12,,,7.12393,13.618
1,510,162,510,0,72,11.3333,11.6667,-0.333333,6.30617,12.6423
2,516,156,516,0,140,10.3333,10.3333,0,5.63053,11.6492
3,522,150,522,0,202,11.8333,9.66667,2.16667,9.83971,10.8744
4,528,144,528,0,273,11,11.6667,-0.666667,9.17989,9.85523
5,534,138,534,0,339,11.5,11,0.5,10.1311,9.13964
6,540,132,534,6,408,12.5,11.6667,0.833333,11.7442,8.29068
7,546,126,546,0,483,11.8333,11.8333,0,8.30529,7.56077
8,552,120,552,0,554,11.6667,11.8333,-0.166667,8.50861,6.86521
9,558,114,558,0,624,12,12.1667,-0.166667,8.43378,6.14987
10,564,108,564,0,696,11.8333,12.5,-0.666667,7.71916,5.55232
11,570,102,570,0,767,12.3333,12.1667,0.166667,7.76298,4.85835
12,576,96,576,0,841,12.3333,12,0.333333,7.31312,4.30686
13,582,90,582,0,915,12.1667,11.8333,0.333333,7.57615,3.77045
14,588,84,588,0,988,11.5,11.6667,-0.166667,7.76758,3.21498
15,594,78,594,0,1057,11.8333,12.3333,-0.5,8.59385,2.72907
16,600,72,600,0,1128,12.8333,11.8333,1,11.1934,2.29312
17,606,66,606,0,1205,11.8333,12,-0.166667,6.9667,1.84864
18,612,60,612,0,1276,11.6667,12.1667,-0.5,7.22292,1.5516
19,618,54,618,0,1346,12.3333,12.3333,0,7.95538,1.20485
20,624,48,624,0,1420,12.5,12.3333,0.166667,8.02052,0.921594
21,630,42,630,0,1495,12.3333,11.8333,0.5,7.99268,0.665576
22,636,36,636,0,1569,11.8333,11.6667,0.166667,7.45654,0.461906
23,642,30,642,0,1640,11.6667,11.8333,-0.166667,6.64592,0.294392
24,648,24,648,0,1710,11.3333,12.6667,-1.33333,6.18685,0.163488
25,654,18,654,0,1778,10.5,9.83333,0.666667,4.591,0.0688765
26,660,12,660,0,1841,10.6667,10.6667,0,5.33374,0.0164918
27,666,6,666,0,1905,8.16667,8.16667,0,3.46614,0.000380417
